ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_VIP_negative_alpha7,Parent_VIP_positive_alpha7
1,590,575.0,981.5,0,590,975,0
1,591,1326.6666666666667,986.6666666666666,0,591,1009,0
1,592,645.0,988.0,0,592,0,0
1,593,1020.0,988.0,0,593,969,0
1,594,2334.0,989.5,0,594,994,0
1,595,2491.0,989.5,0,595,993,0
1,596,944.3333333333334,990.3333333333334,0,596,962,0
1,597,3910.714285714286,991.0,0,597,1006,0
1,598,2792.0,992.0,0,598,1004,0
1,599,792.0,995.0,0,599,990,0
1,600,2789.3333333333335,995.6666666666666,0,600,1004,0
1,601,4193.0,995.5,0,601,967,0
1,602,3568.2,997.4,0,602,966,0
1,603,3221.6,997.8,0,603,996,0
1,604,3423.1666666666665,997.8333333333334,0,604,988,0
1,605,3925.6666666666665,998.6666666666666,0,605,1006,0
1,606,2825.8333333333335,1002.1666666666666,0,606,995,0
1,607,3433.5,1002.5,0,607,988,0
1,608,898.0,1003.25,0,608,991,0
1,609,2585.5,1003.5,0,609,1013,0
1,610,3508.0,1003.0,0,610,0,0
1,611,460.5,1004.5,0,611,1027,0
1,612,2380.285714285714,1004.0,0,612,1005,0
1,613,812.75,1005.0,0,613,1001,0
1,614,2695.6666666666665,1005.6666666666666,0,614,1049,0
1,615,3423.5,1005.5,0,615,1030,0
1,616,2826.5,1007.0,0,616,995,0
1,617,2262.2,1008.6,0,617,1024,0
1,618,264.6666666666667,1010.3333333333334,0,618,1023,0
1,619,1952.0,1010.0,0,619,954,0
1,620,2708.3333333333335,1012.6666666666666,0,620,1049,0
1,621,3369.1666666666665,1012.8333333333334,0,621,1047,23
1,622,3503.0,1013.5,0,622,0,0
1,623,2824.0,1015.0,0,623,1032,0
1,624,3944.6666666666665,1016.3333333333334,0,624,1006,0
1,625,2177.285714285714,1018.0,0,625,0,0
1,626,698.6666666666666,1018.6666666666666,0,626,1011,0
1,627,2795.0,1021.5,0,627,1004,0
1,628,4221.5,1021.0,0,628,1028,0
1,629,3419.5,1022.5,0,629,1030,0
1,630,2542.0,1024.0,0,630,1036,0
1,631,3338.2,1024.4,0,631,1047,0
1,632,3458.6666666666665,1025.3333333333333,0,632,1022,0
1,633,3350.8333333333335,1026.1666666666667,0,633,1047,0
1,634,3381.3333333333335,1025.6666666666667,0,634,0,23
1,635,308.0,1027.2857142857142,0,635,1033,0
1,636,3409.8333333333335,1027.1666666666667,0,636,1030,0
1,637,2723.1428571428573,1027.7142857142858,0,637,1049,0
1,638,4164.5,1029.0,0,638,0,25
1,639,2956.5,1029.5,0,639,1046,0
1,640,1528.5,1031.5,0,640,0,0
1,641,3583.6666666666665,1032.3333333333333,0,641,1040,0
1,642,2800.5,1033.0,0,642,1004,0
1,643,3589.5,1033.5,0,643,1051,0
1,644,4154.166666666667,1032.8333333333333,0,644,0,25
1,645,2249.0,1033.7142857142858,0,645,1056,0
1,646,2582.1666666666665,1033.8333333333333,0,646,1043,0
1,647,3345.3333333333335,1034.3333333333333,0,647,1047,0
1,648,3566.5,1036.0,0,648,1040,0
1,649,1389.0,1037.0,0,649,0,0
1,650,811.5,1040.5,0,650,1044,0
1,651,2691.1666666666665,1041.8333333333333,0,651,1066,0
1,652,1196.5,1043.5,0,652,1072,0
1,653,845.0,1044.0,0,653,1053,0
1,654,3418.5,1045.0,0,654,1050,0
1,655,833.0,1047.0,0,655,1053,0
1,656,885.0,1048.2857142857142,0,656,1076,0
1,657,3131.5,1048.0,0,657,1055,0
1,658,3014.5,1049.5,0,658,1063,0
1,659,661.5,1052.5,0,659,1070,0
1,660,2432.0,1052.5,0,660,1080,0
1,661,3152.0,1052.0,0,661,1055,0
1,662,4247.0,1053.5,0,662,1059,0
1,663,2410.5,1054.0,0,663,1080,0
1,664,2575.0,1056.0,0,664,1043,0
1,665,1519.5,1057.5,0,665,1068,0
1,666,1999.2,1056.6,0,666,1045,0
1,667,3654.5,1057.0,0,667,0,0
1,668,870.5,1059.5,0,668,1073,0
1,669,3017.5,1058.5,0,669,1063,0
1,670,1228.0,1059.7142857142858,0,670,1087,0
1,671,1215.5,1064.0,0,671,1087,0
1,672,444.0,1065.5,0,672,1095,0
1,673,948.0,1065.0,0,673,1119,0
1,674,1950.0,1067.0,0,674,1092,0
1,675,869.0,1068.0,0,675,1073,0
1,676,3555.0,1068.0,0,676,1100,0
1,677,4131.5,1068.5,0,677,0,26
1,678,2971.0,1069.0,0,678,1057,0
1,679,2303.6666666666665,1070.6666666666667,0,679,1077,0
1,680,1309.2,1072.6,0,680,0,0
1,681,2429.5,1073.5,0,681,1080,0
1,682,2233.0,1073.7142857142858,0,682,1056,0
1,683,459.0,1076.5,0,683,1097,0
1,684,1106.7142857142858,1079.0,0,684,1136,0
1,685,2305.5,1079.5,0,685,1077,0
1,686,2415.3333333333335,1079.3333333333333,0,686,1080,0
1,687,1393.5,1080.5,0,687,1094,0
1,688,3488.3333333333335,1081.3333333333333,0,688,1114,0
1,689,3490.3333333333335,1080.6666666666667,0,689,1114,0
1,690,859.3333333333334,1081.6666666666667,0,690,1073,0
1,691,1198.0,1083.0,0,691,1087,0
1,692,305.2857142857143,1084.5714285714287,0,692,1132,0
1,693,438.0,1086.7142857142858,0,693,1095,0
1,694,3066.0,1091.2857142857142,0,694,1151,0
1,695,3013.6666666666665,1091.6666666666667,0,695,0,0
1,696,4090.3333333333335,1092.3333333333333,0,696,1148,0
1,697,3794.75,1093.0,0,697,1124,0
1,698,2783.714285714286,1094.0,0,698,1108,0
1,699,3601.5,1095.0,0,699,1079,0
1,700,3512.0,1096.5,0,700,1114,0
1,701,2115.5,1097.0,0,701,1161,0
1,702,3011.6,1099.2,0,702,0,0
1,703,4084.0,1099.0,0,703,1148,0
1,704,1394.1666666666667,1100.0,0,704,1125,0
1,705,1559.6666666666667,1099.6666666666667,0,705,1134,0
1,706,1039.0,1101.0,0,706,1144,0
1,707,1102.5,1101.0,0,707,1136,0
1,708,4283.0,1101.0,0,708,0,0
1,709,340.5,1103.5,0,709,1132,0
1,710,1492.5,1102.5,0,710,1123,0
1,711,1115.4,1104.8,0,711,1136,0
1,712,3533.5,1103.5,0,712,1118,0
1,713,1749.5,1105.5,0,713,1105,0
1,714,3490.5,1105.0,0,714,1114,0
1,715,4073.714285714286,1104.0,0,715,1148,0
1,716,1789.0,1107.5,0,716,1147,0
1,717,3752.714285714286,1109.0,0,717,0,0
1,718,483.0,1110.0,0,718,1194,0
1,719,4067.8333333333335,1113.1666666666667,0,719,1148,0
1,720,789.8,1113.4,0,720,1143,0
1,721,2089.1666666666665,1114.8333333333333,0,721,1161,0
1,722,389.5,1117.0,0,722,1172,0
1,723,776.0,1116.5,0,723,1143,0
1,724,2137.6666666666665,1117.3333333333333,0,724,1138,0
1,725,384.0,1120.2857142857142,0,725,1172,0
1,726,1294.0,1120.5,0,726,1171,0
1,727,2280.8,1120.4,0,727,0,0
1,728,1449.0,1122.7142857142858,0,728,1141,0
1,729,4274.714285714285,1123.0,0,729,1180,0
1,730,2330.0,1124.5,0,730,1179,0
1,731,2057.0,1125.2857142857142,0,731,1163,0
1,732,3868.0,1127.25,0,732,0,0
1,733,4286.285714285715,1127.0,0,733,1180,0
1,734,1004.0,1128.5,0,734,1158,0
1,735,1210.0,1132.0,0,735,1170,0
1,736,425.5,1137.0,0,736,1224,0
1,737,462.0,1136.6666666666667,0,737,1194,0
1,738,4253.0,1137.0,0,738,1180,0
1,739,4353.5,1137.0,0,739,1178,0
1,740,493.5,1138.5,0,740,1194,0
1,741,2307.0,1138.0,0,741,0,0
1,742,988.0,1140.0,0,742,1186,0
1,743,2369.0,1140.0,0,743,1199,0
1,744,4235.0,1140.0,0,744,1201,0
1,745,365.0,1140.7142857142858,0,745,1193,0
1,746,531.1666666666666,1141.8333333333333,0,746,1237,0
1,747,4219.285714285715,1143.0,0,747,1201,0
1,748,329.5,1144.0,0,748,1203,0
1,749,3023.5,1144.5,0,749,1197,0
1,750,4259.833333333333,1144.8333333333333,0,750,1180,0
1,751,452.4,1146.2,0,751,1212,0
1,752,1713.3333333333333,1146.3333333333333,0,752,1164,0
1,753,244.5,1146.5,0,753,1211,0
1,754,3336.5,1147.5,0,754,1228,0
1,755,358.5,1148.5,0,755,1203,0
1,756,2339.3333333333335,1148.6666666666667,0,756,1199,0
1,757,779.8,1150.4,0,757,1198,0
1,758,420.0,1152.0,0,758,1240,0
1,759,453.0,1152.75,0,759,1212,0
1,760,2142.0,1155.5,0,760,1222,0
1,761,445.3333333333333,1156.3333333333333,0,761,1212,0
1,762,427.6666666666667,1158.6666666666667,0,762,1224,0
1,763,3524.0,1158.0,0,763,0,0
1,764,3799.4285714285716,1157.857142857143,0,764,1215,0
1,765,3728.285714285714,1160.0,0,765,1227,0
1,766,4019.5,1161.0,0,766,1216,0
1,767,345.1666666666667,1161.8333333333333,0,767,1203,0
1,768,3719.5,1162.5,0,768,1227,0
1,769,608.5,1163.0,0,769,1210,0
1,770,3703.5,1163.0,0,770,1227,0
1,771,900.6,1164.8,0,771,1205,0
1,772,2129.6,1167.2,0,772,1220,0
1,773,1965.5,1169.5,0,773,0,0
1,774,2664.1428571428573,1169.7142857142858,0,774,0,0
1,775,611.8,1169.6,0,775,1210,0
1,776,4347.5,1170.5,0,776,1219,0
1,777,424.0,1171.0,0,777,1240,0
1,778,2414.5,1171.5,0,778,1225,0
1,779,358.5,1172.0,0,779,1233,0
1,780,2600.1428571428573,1173.5714285714287,0,780,1255,0
1,781,2739.0,1173.5,0,781,0,0
1,782,1414.5,1176.5,0,782,0,0
1,783,2728.0,1177.0,0,783,0,0
1,784,3282.5,1176.5,0,784,0,0
1,785,2596.5,1179.5,0,785,1255,0
1,786,3576.1666666666665,1179.8333333333333,0,786,1261,0
1,787,2657.0,1180.7142857142858,0,787,0,0
1,788,442.0,1183.5,0,788,1242,0
1,789,2544.714285714286,1184.0,0,789,0,0
1,790,3706.8333333333335,1184.1666666666667,0,790,1248,0
1,791,3730.0,1186.0,0,791,1248,0
1,792,2246.0,1187.5,0,792,1238,0
1,793,2239.0,1188.5,0,793,1238,0
1,794,2248.5,1191.5,0,794,1245,0
1,795,676.4,1193.8,0,795,1251,0
1,796,436.0,1195.0,0,796,1247,0
1,797,1313.0,1197.2857142857142,0,797,1258,0
1,798,1017.0,1199.2857142857142,0,798,1226,0
1,799,2988.0,1198.5,0,799,0,0
1,800,2674.0,1199.5,0,800,0,0
1,801,1314.5,1202.0,0,801,1258,0
1,802,2262.6666666666665,1201.6666666666667,0,802,1245,0
1,803,3112.5,1204.5,0,803,1273,0
1,804,661.6,1205.8,0,804,1256,0
1,805,267.0,1208.5,0,805,0,0
1,806,542.5,1209.5,0,806,1259,0
1,807,2591.5,1212.0,0,807,1255,0
1,808,4196.0,1214.5,0,808,0,0
1,809,309.0,1216.7142857142858,0,809,1296,0
1,810,3774.0,1218.7142857142858,0,810,1278,0
1,811,4267.0,1221.0,0,811,0,0
1,812,3589.8333333333335,1221.8333333333333,0,812,1261,0
1,813,4428.8,1223.4,0,813,1291,0
1,814,4078.5,1227.5,0,814,1294,0
1,815,280.6666666666667,1231.6666666666667,0,815,0,0
1,816,646.0,1231.5,0,816,1256,0
1,817,2300.5,1231.5,0,817,1298,0
1,818,3952.0,1232.0,0,818,1271,0
1,819,906.0,1234.0,0,819,1293,0
1,820,3852.0,1235.0,0,820,1287,0
1,821,3195.0,1240.0,0,821,1304,0
1,822,3955.4,1239.8,0,822,1271,0
1,823,3646.8333333333335,1241.1666666666667,0,823,1289,0
1,824,3678.5,1240.5,0,824,1282,0
1,825,3903.1666666666665,1240.8333333333333,0,825,0,0
1,826,492.1666666666667,1242.8333333333333,0,826,1303,0
1,827,1275.2857142857142,1244.0,0,827,0,0
1,828,3183.3333333333335,1245.5,0,828,1304,0
1,829,2477.0,1247.0,0,829,1301,0
1,830,2187.8333333333335,1252.1666666666667,0,830,0,0
1,831,3182.0,1251.7142857142858,0,831,1304,0
1,832,321.5,1253.5,0,832,1296,0
1,833,3649.5,1253.5,0,833,1289,0
1,834,3771.0,1254.0,0,834,1278,0
1,835,1951.0,1255.0,0,835,0,0
1,836,2487.285714285714,1257.0,0,836,1301,0
1,837,1075.5,1261.0,0,837,0,0
1,838,4252.0,1262.5,0,838,1307,0
1,839,3482.5,1263.5,0,839,0,0
1,840,252.5,1264.5,0,840,1316,0
1,841,4228.0,1266.2857142857142,0,841,1309,0
1,842,491.7142857142857,1267.0,0,842,1303,0
1,843,4415.5,1268.5,0,843,1291,0
1,844,3742.285714285714,1270.0,0,844,0,0
1,845,3262.0,1273.0,0,845,1306,0
1,846,3372.714285714286,1275.0,0,846,0,0
1,847,1434.5,1276.0,0,847,1313,0
1,848,3143.4,1277.8,0,848,1352,0
1,849,488.5,1278.5,0,849,1302,0
1,850,848.2857142857143,1280.0,0,850,1329,0
1,851,3109.1666666666665,1280.8333333333333,0,851,1368,0
1,852,2340.0,1281.0,0,852,1335,0
1,853,4267.5,1281.0,0,853,1307,0
1,854,2498.1666666666665,1281.8333333333333,0,854,1321,0
1,855,1494.5,1283.0,0,855,1314,0
1,856,3444.5,1283.0,0,856,1311,0
1,857,859.2857142857143,1284.4285714285713,0,857,1329,0
1,858,228.5,1287.5,0,858,1316,0
1,859,563.3333333333334,1286.6666666666667,0,859,1324,0
1,860,839.7142857142857,1287.0,0,860,1329,0
1,861,968.5,1287.5,0,861,1334,0
1,862,1189.8,1289.4,0,862,0,0
1,863,247.5,1295.0,0,863,1337,0
1,864,3280.0,1298.5,0,864,1306,0
1,865,2439.1666666666665,1298.8333333333333,0,865,1354,0
1,866,1571.6666666666667,1300.6666666666667,0,866,1347,0
1,867,2441.1666666666665,1300.6666666666667,0,867,1354,0
1,868,3122.0,1302.0,0,868,1358,0
1,869,3235.5,1302.0,0,869,0,0
1,870,2329.0,1304.5,0,870,1343,0
1,871,1383.8333333333333,1305.8333333333333,0,871,1392,0
1,872,2443.0,1306.0,0,872,1354,0
1,873,3273.5,1305.0,0,873,1383,0
1,874,2374.0,1309.0,0,874,0,0
1,875,2435.5,1309.0,0,875,1354,0
1,876,2446.6,1308.8,0,876,1354,0
1,877,3468.3333333333335,1309.6666666666667,0,877,1394,0
1,878,3982.0,1310.7142857142858,0,878,0,0
1,879,391.5,1313.0,0,879,1357,0
1,880,4514.5,1313.0,0,880,0,0
1,881,2300.1666666666665,1314.8333333333333,0,881,1364,0
1,882,2748.5,1315.5,0,882,1363,0
1,883,4408.5,1315.5,0,883,1396,0
1,884,4414.0,1319.7142857142858,0,884,1396,0
1,885,358.5,1323.5,0,885,1366,0
1,886,534.5,1326.0,0,886,1387,0
1,887,3974.5,1326.0,0,887,1400,0
1,888,1016.3333333333334,1327.3333333333333,0,888,1411,0
1,889,2816.1666666666665,1329.8333333333333,0,889,1381,0
1,890,3941.0,1330.0,0,890,1400,0
1,891,1499.1666666666667,1331.1666666666667,0,891,1404,0
1,892,3743.0,1331.0,0,892,1399,0
1,893,524.0,1333.0,0,893,1387,0
1,894,4405.0,1332.5,0,894,1396,0
1,895,2154.285714285714,1334.0,0,895,0,0
1,896,2742.1666666666665,1333.8333333333333,0,896,1379,0
1,897,3596.4,1333.8,0,897,0,0
1,898,4439.0,1334.5,0,898,1396,0
1,899,614.5,1335.6666666666667,0,899,1388,0
1,900,2829.4285714285716,1334.7142857142858,0,900,1407,0
1,901,3725.0,1336.5,0,901,1399,0
1,902,3933.3333333333335,1336.6666666666667,0,902,1400,0
1,903,1140.25,1338.0,0,903,0,0
1,904,2813.0,1341.0,0,904,1407,0
1,905,540.0,1343.0,0,905,1412,0
1,906,812.6666666666666,1343.1666666666667,0,906,1410,0
1,907,1404.2,1343.4,0,907,1405,0
1,908,566.0,1344.5,0,908,1412,0
1,909,4459.5,1344.0,0,909,1432,0
1,910,997.8,1345.4,0,910,1411,0
1,911,2775.8333333333335,1345.6666666666667,0,911,1363,0
1,912,2243.0,1348.5,0,912,0,0
1,913,3134.5,1349.5,0,913,0,0
1,914,3930.0,1349.5,0,914,1408,0
1,915,822.0,1350.7142857142858,0,915,1410,0
1,916,3262.5,1351.0,0,916,1428,0
1,917,3262.5,1353.0,0,917,1428,0
1,918,4431.6,1355.2,0,918,1396,0
1,919,1229.4,1355.8,0,919,1401,0
1,920,3795.0,1356.0,0,920,1422,0
1,921,3009.4,1358.2,0,921,1424,0
1,922,874.0,1360.0,0,922,1433,0
1,923,2984.5,1360.0,0,923,1424,0
1,924,3679.5,1360.5,0,924,0,0
1,925,517.4,1362.8,0,925,1387,0
1,926,2980.6,1363.2,0,926,1443,0
1,927,3007.5,1363.0,0,927,1424,0
1,928,1482.0,1365.0,0,928,1442,0
1,929,3017.0,1365.2857142857142,0,929,1424,0
1,930,3217.5,1368.5,0,930,1444,0
1,931,3792.5,1370.5,0,931,1422,0
1,932,981.2,1372.6,0,932,1449,0
1,933,1469.3333333333333,1371.6666666666667,0,933,1442,0
1,934,540.5,1372.5,0,934,1445,0
1,935,3209.0,1373.0,0,935,1444,0
1,936,3587.5,1373.0,0,936,1435,0
1,937,4463.0,1372.5,0,937,1432,0
1,938,3009.0,1373.5,0,938,1424,0
1,939,4439.6,1375.2,0,939,0,0
1,940,1503.2,1378.6,0,940,1442,0
1,941,3206.8333333333335,1378.1666666666667,0,941,1444,0
1,942,3257.0,1379.0,0,942,1428,0
1,943,2977.285714285714,1379.5714285714287,0,943,1443,0
1,944,4008.0,1380.0,0,944,1458,0
1,945,1332.5,1381.5,0,945,0,0
1,946,4017.0,1383.0,0,946,1458,0
1,947,2990.6666666666665,1384.6666666666667,0,947,1443,0
1,948,3217.8333333333335,1385.1666666666667,0,948,1444,0
1,949,3224.3333333333335,1385.3333333333333,0,949,1444,0
1,950,1187.5,1386.0,0,950,1456,0
1,951,2622.0,1386.0,0,951,0,0
1,952,869.1666666666666,1388.1666666666667,0,952,1433,0
1,953,1321.0,1390.0,0,953,0,0
1,954,3593.0,1390.5,0,954,1435,0
1,955,1034.5,1390.5,0,955,1468,0
1,956,953.0,1392.0,0,956,1441,0
1,957,1222.0,1394.5,0,957,1476,0
1,958,2673.0,1394.5,0,958,1454,0
1,959,1181.6666666666667,1399.3333333333333,0,959,1456,0
1,960,2075.1666666666665,1400.1666666666667,0,960,1447,0
1,961,3637.0,1401.0,0,961,1470,0
1,962,4129.5,1401.0,0,962,1496,0
1,963,4265.0,1401.25,0,963,1487,0
1,964,2791.0,1402.25,0,964,1466,0
1,965,3182.714285714286,1403.0,0,965,1444,0
1,966,1367.6666666666667,1403.6666666666667,0,966,1483,0
1,967,1462.0,1405.0,0,967,0,0
1,968,934.1666666666666,1407.8333333333333,0,968,1497,0
1,969,1231.0,1408.0,0,969,1476,0
1,970,3699.8333333333335,1408.1666666666667,0,970,1492,0
1,971,1388.5,1411.5,0,971,1483,0
1,972,2261.5,1410.5,0,972,1498,0
1,973,3383.4,1417.8,0,973,1502,0
1,974,3212.5,1418.5,0,974,1509,0
1,975,914.8,1421.4,0,975,1501,0
1,976,3675.0,1427.0,0,976,1491,0
1,977,4100.0,1427.0,0,977,1496,0
1,978,2338.5,1431.5,0,978,1484,0
1,979,2346.5,1432.5,0,979,1484,0
1,980,1626.0,1433.0,0,980,1505,0
1,981,951.3333333333334,1439.3333333333333,0,981,1536,0
1,982,3365.2,1443.6,0,982,1502,0
1,983,345.8333333333333,1448.1666666666667,0,983,1515,0
1,984,4525.714285714285,1451.0,0,984,1553,0
1,985,1606.0,1453.5,0,985,1512,0
1,986,351.6,1454.8,0,986,1515,0
1,987,1208.1666666666667,1455.8333333333333,0,987,0,0
1,988,2283.285714285714,1456.0,0,988,0,0
1,989,2849.285714285714,1456.0,0,989,1531,0
1,990,514.0,1457.0,0,990,0,0
1,991,4553.0,1457.7142857142858,0,991,1553,0
1,992,1263.4,1462.2,0,992,1544,0
1,993,4313.5,1463.5,0,993,1560,0
1,994,3373.6666666666665,1464.6666666666667,0,994,1546,0
1,995,2349.0,1467.5,0,995,1522,0
1,996,1764.1666666666667,1468.8333333333333,0,996,1525,0
1,997,952.1666666666666,1470.3333333333333,0,997,1543,0
1,998,3359.5,1470.5,0,998,1546,0
1,999,4530.0,1474.0,0,999,1553,0
1,1000,3077.0,1475.0,0,1000,1550,0
1,1001,638.5,1477.0,0,1001,1541,0
1,1002,2358.5,1477.0,0,1002,1522,0
1,1003,3160.8333333333335,1477.1666666666667,0,1003,1528,0
1,1004,2698.8,1479.4,0,1004,1566,0
1,1005,351.8333333333333,1479.1666666666667,0,1005,1559,0
1,1006,3364.4,1480.8,0,1006,1558,0
1,1007,946.0,1480.5,0,1007,1536,0
1,1008,3154.0,1482.0,0,1008,1528,0
1,1009,3354.0,1482.0,0,1009,1558,0
1,1010,3378.2,1482.6,0,1010,1558,0
1,1011,4102.666666666667,1483.3333333333333,0,1011,0,29
1,1012,937.0,1486.5,0,1012,1536,0
1,1013,4527.5,1488.0,0,1013,1553,0
1,1014,2905.5,1487.5,0,1014,1567,0
1,1015,930.6,1489.2,0,1015,1590,0
1,1016,4529.5,1489.0,0,1016,1553,0
1,1017,822.0,1490.0,0,1017,1604,0
1,1018,2548.5,1490.0,0,1018,1579,0
1,1019,4526.75,1490.25,0,1019,1553,0
1,1020,3055.5,1490.5,0,1020,1550,0
1,1021,486.5,1492.5,0,1021,1587,0
1,1022,1383.0,1495.5,0,1022,1584,0
1,1023,976.5,1496.5,0,1023,1581,0
1,1024,4530.0,1496.5,0,1024,1553,0
1,1025,1312.8,1498.4,0,1025,1615,0
1,1026,1315.5,1498.0,0,1026,1615,0
1,1027,1435.0,1498.1666666666667,0,1027,0,0
1,1028,3102.6,1498.2,0,1028,1592,0
1,1029,3377.0,1498.5,0,1029,1558,0
1,1030,1738.0,1498.75,0,1030,1597,0
1,1031,4518.5,1499.0,0,1031,1553,0
1,1032,4285.333333333333,1500.6666666666667,0,1032,1560,0
1,1033,522.2,1503.6,0,1033,1580,0
1,1034,1245.5,1503.0,0,1034,1544,0
1,1035,3284.0,1503.0,0,1035,1586,0
1,1036,3277.3333333333335,1505.3333333333333,0,1036,1586,0
1,1037,4098.857142857143,1506.2857142857142,0,1037,0,29
1,1038,2054.0,1508.0,0,1038,1570,0
1,1039,3066.0,1508.0,0,1039,1578,0
1,1040,523.6666666666666,1514.6666666666667,0,1040,1580,0
1,1041,980.5,1514.5,0,1041,1581,0
1,1042,3083.5,1513.5,0,1042,1617,0
1,1043,3473.0,1516.2857142857142,0,1043,1629,0
1,1044,3498.5,1516.5,0,1044,1601,0
1,1045,4534.5,1516.0,0,1045,1602,0
1,1046,1463.0,1516.75,0,1046,1621,0
1,1047,2888.0,1517.5,0,1047,1605,0
1,1048,780.5,1519.0,0,1048,1603,0
1,1049,2927.0,1523.0,0,1049,1610,0
1,1050,4235.166666666667,1522.8333333333333,0,1050,0,0
1,1051,3058.0,1524.0,0,1051,1617,0
1,1052,976.2857142857143,1525.0,0,1052,1620,0
1,1053,1337.0,1525.5,0,1053,1627,0
1,1054,1317.0,1526.5,0,1054,1615,0
1,1055,2984.1666666666665,1534.1666666666667,0,1055,1614,0
1,1056,3486.2,1534.6,0,1056,1629,0
1,1057,1474.2,1535.6,0,1057,1621,0
1,1058,1404.7142857142858,1537.0,0,1058,1640,0
1,1059,1486.5,1536.5,0,1059,1621,0
1,1060,2265.6666666666665,1537.3333333333333,0,1060,0,0
1,1061,3640.8333333333335,1538.1666666666667,0,1061,1658,0
1,1062,3639.0,1539.0,0,1062,1658,0
1,1063,3475.0,1540.0,0,1063,1629,0
1,1064,1351.0,1541.1666666666667,0,1064,1627,0
1,1065,963.6,1541.8,0,1065,1620,0
1,1066,195.5,1543.0,0,1066,0,0
1,1067,1842.0,1547.5,0,1067,1628,0
1,1068,3096.0,1547.0,0,1068,1617,0
1,1069,914.5,1549.5,0,1069,0,0
1,1070,1631.8,1551.4,0,1070,1635,0
1,1071,1504.0,1552.0,0,1071,1621,0
1,1072,3365.0,1554.75,0,1072,0,0
1,1073,1440.4,1555.8,0,1073,1631,0
1,1074,3666.0,1557.7142857142858,0,1074,1648,0
1,1075,777.5,1559.5,0,1075,1668,0
1,1076,2743.714285714286,1559.0,0,1076,1666,0
1,1077,918.8333333333334,1561.1666666666667,0,1077,1672,0
1,1078,4421.0,1566.0,0,1078,0,0
1,1079,1288.5,1568.0,0,1079,1650,0
1,1080,2425.8333333333335,1571.1666666666667,0,1080,1675,0
1,1081,2756.5,1572.5,0,1081,1676,0
1,1082,357.5,1572.5,0,1082,0,0
1,1083,1173.5,1576.0,0,1083,1695,0
1,1084,2494.3333333333335,1575.6666666666667,0,1084,0,0
1,1085,1902.0,1577.5,0,1085,1679,0
1,1086,301.5,1578.0,0,1086,0,0
1,1087,4101.285714285715,1578.0,0,1087,1691,0
1,1088,3825.0,1579.0,0,1088,0,0
1,1089,761.0,1584.0,0,1089,1698,0
1,1090,3162.0,1584.5,0,1090,0,0
1,1091,396.8,1586.4,0,1091,1696,0
1,1092,2163.0,1588.0,0,1092,1673,0
1,1093,695.5,1590.0,0,1093,1678,0
1,1094,3427.6666666666665,1592.3333333333333,0,1094,1735,0
1,1095,1970.1666666666667,1593.1666666666667,0,1095,1702,0
1,1096,2158.0,1594.2857142857142,0,1096,1673,0
1,1097,400.5,1596.5,0,1097,1696,0
1,1098,2134.714285714286,1600.0,0,1098,0,0
1,1099,735.3333333333334,1602.6666666666667,0,1099,1682,0
1,1100,1422.2,1603.6,0,1100,1707,0
1,1101,4575.0,1603.0,0,1101,1697,0
1,1102,4590.0,1603.0,0,1102,1697,0
1,1103,1973.0,1603.5,0,1103,0,0
1,1104,723.0,1604.5,0,1104,1716,0
1,1105,4719.285714285715,1606.142857142857,0,1105,1706,0
1,1106,1169.5,1607.0,0,1106,1695,0
1,1107,4312.8,1607.6,0,1107,1718,0
1,1108,268.0,1608.5,0,1108,1723,0
1,1109,1367.0,1610.5,0,1109,1733,0
1,1110,4231.0,1611.0,0,1110,1727,0
1,1111,2549.0,1612.5,0,1111,1712,0
1,1112,4699.0,1612.0,0,1112,0,0
1,1113,1423.6666666666667,1612.6666666666667,0,1113,1707,0
1,1114,937.2,1613.8,0,1114,0,0
1,1115,1379.0,1614.5,0,1115,1733,0
1,1116,658.2857142857143,1618.0,0,1116,1700,0
1,1117,3232.3333333333335,1618.6666666666667,0,1117,1714,0
1,1118,3664.5,1619.5,0,1118,1720,0
1,1119,1814.0,1619.7142857142858,0,1119,0,0
1,1120,3344.6666666666665,1622.3333333333333,0,1120,1726,0
1,1121,2883.4,1625.2,0,1121,0,0
1,1122,3433.1666666666665,1625.3333333333333,0,1122,1735,0
1,1123,3437.5,1624.5,0,1123,1735,0
1,1124,3351.5,1626.0,0,1124,1726,0
1,1125,773.5,1627.5,0,1125,1728,0
1,1126,1385.0,1626.5,0,1126,1733,0
1,1127,1380.1666666666667,1628.8333333333333,0,1127,1733,0
1,1128,786.0,1633.0,0,1128,1728,0
1,1129,2557.6666666666665,1633.6666666666667,0,1129,1745,0
1,1130,784.0,1635.2857142857142,0,1130,1728,0
1,1131,3522.0,1641.2857142857142,0,1131,1764,0
1,1132,820.8333333333334,1643.1666666666667,0,1132,1751,0
1,1133,3030.3333333333335,1647.3333333333333,0,1133,1766,0
1,1134,3981.5,1646.5,0,1134,0,32
1,1135,3490.0,1648.2,0,1135,0,33
1,1136,3995.0,1649.0,0,1136,0,32
1,1137,2762.0,1649.5,0,1137,1800,0
1,1138,1662.1666666666667,1650.8333333333333,0,1138,1738,0
1,1139,2227.6666666666665,1653.3333333333333,0,1139,1794,0
1,1140,3485.5,1653.5,0,1140,0,33
1,1141,2720.0,1654.5,0,1141,1770,0
