ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_VIP_negative_beta2,Parent_VIP_positive_beta2
1,1836,1150.0,1361.0,0,1836,988,0
1,1837,1509.0,1361.1666666666667,0,1837,1004,0
1,1838,4813.8,1361.4,0,1838,1019,0
1,1839,4826.0,1361.0,0,1839,1024,0
1,1840,5206.5,1360.5,0,1840,995,0
1,1841,5652.8,1361.4,0,1841,1014,0
1,1842,5978.5,1360.5,0,1842,1028,0
1,1843,4385.0,1361.7142857142858,0,1843,985,0
1,1844,5605.0,1362.0,0,1844,957,0
1,1845,251.5,1364.0,0,1845,1009,0
1,1846,5421.333333333333,1362.3333333333333,0,1846,1001,0
1,1847,5438.0,1363.0,0,1847,1001,0
1,1848,4800.666666666667,1364.3333333333333,0,1848,1019,0
1,1849,5605.571428571428,1363.7142857142858,0,1849,957,0
1,1850,5643.0,1363.2857142857142,0,1850,1014,0
1,1851,1375.0,1364.5,0,1851,1022,0
1,1852,4986.0,1365.0,0,1852,1032,0
1,1853,4520.5,1366.5,0,1853,978,0
1,1854,1502.25,1366.0,0,1854,1004,0
1,1855,4413.2,1366.6,0,1855,999,0
1,1856,5280.5,1367.0,0,1856,1003,0
1,1857,5688.571428571428,1367.142857142857,0,1857,992,0
1,1858,4985.5,1368.5,0,1858,1032,0
1,1859,5206.5,1368.0,0,1859,995,0
1,1860,5221.5,1367.5,0,1860,1007,0
1,1861,5149.5,1369.5,0,1861,1000,0
1,1862,5208.666666666667,1369.3333333333333,0,1862,995,0
1,1863,5619.666666666667,1368.3333333333333,0,1863,1014,0
1,1864,5634.8,1368.6,0,1864,1014,0
1,1865,253.5,1369.5,0,1865,1009,0
1,1866,1359.0,1370.0,0,1866,1055,0
1,1867,1436.0,1370.0,0,1867,983,0
1,1868,1558.0,1370.0,0,1868,1042,0
1,1869,4849.0,1370.0,0,1869,1024,0
1,1870,5998.0,1370.5,0,1870,1028,0
1,1871,4514.714285714285,1371.0,0,1871,978,0
1,1872,5219.0,1371.0,0,1872,1007,0
1,1873,4964.0,1372.0,0,1873,1032,0
1,1874,5636.333333333333,1372.5,0,1874,1014,0
1,1875,6406.5,1371.5,0,1875,1013,0
1,1876,4782.333333333333,1372.6666666666667,0,1876,1019,0
1,1877,5452.6,1372.2,0,1877,1012,0
1,1878,6059.0,1373.0,0,1878,0,0
1,1879,309.8333333333333,1373.1666666666667,0,1879,1047,0
1,1880,361.0,1374.0,0,1880,1056,0
1,1881,5637.0,1374.0,0,1881,1014,0
1,1882,4420.4,1374.8,0,1882,999,0
1,1883,4903.0,1375.5,0,1883,1029,0
1,1884,318.5,1375.5,0,1884,1047,0
1,1885,4399.0,1376.0,0,1885,1049,0
1,1886,5651.0,1376.0,0,1886,1014,0
1,1887,5948.0,1376.0,0,1887,0,0
1,1888,4704.0,1377.0,0,1888,1023,0
1,1889,865.0,1378.0,0,1889,1015,0
1,1890,4470.0,1378.0,0,1890,1011,0
1,1891,362.5,1379.0,0,1891,1056,0
1,1892,4650.5,1379.0,0,1892,1041,0
1,1893,5182.2,1378.6,0,1893,1017,0
1,1894,5184.0,1378.5,0,1894,1017,0
1,1895,5640.0,1378.8333333333333,0,1895,1014,0
1,1896,296.0,1380.0,0,1896,1047,0
1,1897,4670.0,1380.0,0,1897,1041,0
1,1898,5172.5,1380.0,0,1898,1017,0
1,1899,5577.0,1379.5,0,1899,1054,0
1,1900,5578.4,1379.2,0,1900,1054,0
1,1901,308.5,1381.0,0,1901,1047,0
1,1902,312.5,1381.5,0,1902,1047,0
1,1903,4674.5,1381.5,0,1903,1041,0
1,1904,4729.5,1381.5,0,1904,1023,0
1,1905,5242.333333333333,1381.3333333333333,0,1905,1078,0
1,1906,5641.142857142857,1380.2857142857142,0,1906,1014,0
1,1907,6412.0,1381.0,0,1907,1033,0
1,1908,1345.0,1382.0,0,1908,1055,0
1,1909,4998.5,1382.0,0,1909,1020,0
1,1910,5178.0,1382.0,0,1910,1017,0
1,1911,5241.0,1382.0,0,1911,1078,0
1,1912,6150.285714285715,1381.857142857143,0,1912,982,0
1,1913,6418.0,1381.5,0,1913,1033,0
1,1914,4971.2,1383.4,0,1914,1032,0
1,1915,5001.142857142857,1383.7142857142858,0,1915,1020,0
1,1916,6030.0,1383.0,0,1916,0,0
1,1917,6412.0,1382.8,0,1917,1033,0
1,1918,1449.0,1384.5,0,1918,1027,0
1,1919,4998.666666666667,1383.3333333333333,0,1919,1020,0
1,1920,5003.0,1384.0,0,1920,1020,0
1,1921,5239.0,1384.0,0,1921,1078,0
1,1922,5574.333333333333,1383.6666666666667,0,1922,1054,0
1,1923,860.5,1384.5,0,1923,1015,0
1,1924,4292.5,1385.5,0,1924,0,0
1,1925,4392.0,1385.0,0,1925,1049,0
1,1926,4803.0,1385.0,0,1926,1019,0
1,1927,5237.25,1384.75,0,1927,1078,0
1,1928,365.0,1386.5,0,1928,1044,0
1,1929,4677.0,1386.5,0,1929,1041,0
1,1930,4745.5,1386.5,0,1930,1064,0
1,1931,5654.333333333333,1385.6666666666667,0,1931,1014,0
1,1932,5657.571428571428,1386.2857142857142,0,1932,1014,0
1,1933,264.5,1387.0,0,1933,1034,0
1,1934,1404.0,1386.7142857142858,0,1934,1046,0
1,1935,4392.0,1386.7142857142858,0,1935,1049,0
1,1936,5166.6,1386.8,0,1936,1017,0
1,1937,5251.0,1387.0,0,1937,1078,0
1,1938,5593.0,1387.0,0,1938,1054,0
1,1939,342.8333333333333,1388.8333333333333,0,1939,1038,0
1,1940,1428.0,1388.0,0,1940,1027,0
1,1941,4881.5,1388.0,0,1941,1029,0
1,1942,5780.0,1388.0,0,1942,1053,0
1,1943,4839.0,1388.5,0,1943,1050,0
1,1944,5005.4,1389.2,0,1944,1020,0
1,1945,4700.0,1390.4285714285713,0,1945,1023,0
1,1946,4860.6,1390.6,0,1946,1069,0
1,1947,553.0,1390.5,0,1947,1077,0
1,1948,1367.0,1391.7142857142858,0,1948,1080,0
1,1949,4510.666666666667,1391.3333333333333,0,1949,978,0
1,1950,1452.0,1392.0,0,1950,1059,0
1,1951,4800.5,1392.0,0,1951,1084,0
1,1952,4802.0,1392.0,0,1952,1084,0
1,1953,5099.666666666667,1392.3333333333333,0,1953,1066,0
1,1954,5669.5,1392.0,0,1954,1014,0
1,1955,6026.0,1392.0,0,1955,1028,0
1,1956,6413.666666666667,1391.6666666666667,0,1956,1033,0
1,1957,1453.6666666666667,1393.0,0,1957,1059,0
1,1958,4291.5,1393.0,0,1958,0,0
1,1959,4511.0,1393.0,0,1959,978,0
1,1960,5591.5,1392.5,0,1960,1054,0
1,1961,5779.5,1393.5,0,1961,1053,0
1,1962,6028.0,1393.0,0,1962,1028,0
1,1963,668.25,1394.0,0,1963,1040,0
1,1964,1452.0,1393.5,0,1964,1059,0
1,1965,5447.333333333333,1394.3333333333333,0,1965,1060,0
1,1966,837.6,1395.2,0,1966,1015,0
1,1967,4713.5,1395.5,0,1967,1043,0
1,1968,4987.0,1395.0,0,1968,1032,0
1,1969,5590.333333333333,1394.3333333333333,0,1969,1054,0
1,1970,5775.0,1395.0,0,1970,1053,0
1,1971,6007.5,1395.5,0,1971,1028,0
1,1972,4651.0,1396.0,0,1972,1041,0
1,1973,4679.0,1396.0,0,1973,1041,0
1,1974,5643.5,1396.5,0,1974,1014,0
1,1975,237.5,1397.5,0,1975,1026,0
1,1976,292.0,1398.0,0,1976,1047,0
1,1977,5995.0,1398.0,0,1977,1070,0
1,1978,577.8,1398.8,0,1978,1077,0
1,1979,1464.0,1399.0,0,1979,1059,0
1,1980,4763.5,1399.0,0,1980,1064,0
1,1981,5591.0,1399.5,0,1981,1054,0
1,1982,5990.666666666667,1398.6666666666667,0,1982,1070,0
1,1983,5405.0,1400.0,0,1983,1074,0
1,1984,5946.0,1400.1666666666667,0,1984,1094,0
1,1985,1473.0,1401.0,0,1985,1100,0
1,1986,4794.0,1401.0,0,1986,1084,0
1,1987,5046.0,1401.0,0,1987,1073,0
1,1988,5406.0,1401.0,0,1988,1074,0
1,1989,581.2,1402.2,0,1989,1077,0
1,1990,1471.6,1402.2,0,1990,1100,0
1,1991,4500.0,1401.75,0,1991,1107,0
1,1992,4514.2,1401.6,0,1992,1107,0
1,1993,410.8,1402.8,0,1993,1087,0
1,1994,5762.0,1403.0,0,1994,1053,0
1,1995,4948.0,1404.7142857142858,0,1995,1090,0
1,1996,5769.333333333333,1404.0,0,1996,1053,0
1,1997,396.5,1405.0,0,1997,1087,0
1,1998,404.0,1405.0,0,1998,1087,0
1,1999,382.0,1406.2857142857142,0,1999,1087,0
1,2000,1377.0,1406.0,0,2000,1080,0
1,2001,6100.5,1406.0,0,2001,0,0
1,2002,355.3333333333333,1407.3333333333333,0,2002,1056,0
1,2003,845.1666666666666,1407.6666666666667,0,2003,1086,0
1,2004,5944.0,1407.0,0,2004,1094,0
1,2005,289.7142857142857,1408.0,0,2005,1047,0
1,2006,382.6666666666667,1408.3333333333333,0,2006,1087,0
1,2007,1344.0,1408.2857142857142,0,2007,1096,0
1,2008,4769.0,1408.0,0,2008,1084,0
1,2009,4937.0,1408.0,0,2009,1090,0
1,2010,5965.0,1407.7142857142858,0,2010,1094,0
1,2011,843.5,1408.5,0,2011,1086,0
1,2012,4767.666666666667,1408.6666666666667,0,2012,1084,0
1,2013,6011.666666666667,1409.3333333333333,0,2013,1028,0
1,2014,4405.6,1410.8,0,2014,1104,0
1,2015,5407.2,1409.8,0,2015,1074,0
1,2016,390.0,1411.5,0,2016,1087,0
1,2017,4410.0,1411.0,0,2017,1104,0
1,2018,4684.5,1412.5,0,2018,1041,0
1,2019,348.5,1413.5,0,2019,1044,0
1,2020,385.5,1413.0,0,2020,1087,0
1,2021,185.6,1414.2,0,2021,0,0
1,2022,4382.5,1414.5,0,2022,1068,0
1,2023,5176.0,1414.0,0,2023,1113,0
1,2024,6313.0,1414.0,0,2024,1131,0
1,2025,5307.0,1415.0,0,2025,1109,0
1,2026,4704.4,1415.2,0,2026,1043,0
1,2027,4519.5,1417.5,0,2027,1107,0
1,2028,5434.0,1416.5,0,2028,1060,0
1,2029,5699.0,1417.0,0,2029,1093,0
1,2030,5992.0,1417.0,0,2030,1070,0
1,2031,6253.0,1416.7142857142858,0,2031,0,0
1,2032,293.0,1418.0,0,2032,1047,0
1,2033,5039.0,1418.0,0,2033,1123,0
1,2034,1821.5,1419.0,0,2034,1081,0
1,2035,4391.5,1419.0,0,2035,1104,0
1,2036,5039.666666666667,1419.3333333333333,0,2036,1123,0
1,2037,1644.0,1421.0,0,2037,0,6
1,2038,4536.5,1421.5,0,2038,1119,0
1,2039,5335.0,1421.0,0,2039,1125,0
1,2040,153.5,1422.0,0,2040,0,0
1,2041,4372.666666666667,1422.3333333333333,0,2041,1068,0
1,2042,5733.0,1422.0,0,2042,1103,0
1,2043,5810.0,1425.0,0,2043,1122,0
1,2044,5817.0,1425.5,0,2044,1122,0
1,2045,4462.8,1426.6,0,2045,0,0
1,2046,4512.0,1426.0,0,2046,1107,0
1,2047,391.0,1428.0,0,2047,1134,0
1,2048,1731.0,1427.0,0,2048,1126,0
1,2049,5601.285714285715,1427.0,0,2049,1054,0
1,2050,5972.0,1426.7142857142858,0,2050,1136,0
1,2051,4464.666666666667,1427.6666666666667,0,2051,0,0
1,2052,4466.0,1428.0,0,2052,0,0
1,2053,5333.0,1428.5,0,2053,1125,0
1,2054,4960.666666666667,1429.3333333333333,0,2054,1130,0
1,2055,5173.25,1429.75,0,2055,1113,0
1,2056,6078.0,1430.0,0,2056,0,0
1,2057,6208.5,1431.0,0,2057,1133,0
1,2058,5169.0,1432.0,0,2058,1113,0
1,2059,4399.166666666667,1433.1666666666667,0,2059,1128,0
1,2060,6173.333333333333,1433.3333333333333,0,2060,1151,0
1,2061,6232.0,1433.2857142857142,0,2061,1143,0
1,2062,6378.5,1434.0,0,2062,1111,0
1,2063,6165.0,1435.1666666666667,0,2063,1144,0
1,2064,5436.333333333333,1435.6666666666667,0,2064,1148,0
1,2065,5658.5,1436.0,0,2065,1093,0
1,2066,6004.0,1435.5,0,2066,1136,0
1,2067,1008.3333333333334,1436.6666666666667,0,2067,1137,0
1,2068,5141.0,1438.0,0,2068,1124,0
1,2069,6406.5,1439.5,0,2069,1111,0
1,2070,4400.0,1442.5,0,2070,1128,0
1,2071,5828.0,1442.0,0,2071,1138,0
1,2072,181.4,1443.2,0,2072,1161,0
1,2073,5089.5,1443.0,0,2073,1115,0
1,2074,5434.0,1443.7142857142858,0,2074,1148,0
1,2075,5576.285714285715,1444.0,0,2075,0,0
1,2076,5808.0,1443.0,0,2076,1138,0
1,2077,6368.285714285715,1443.0,0,2077,1111,0
1,2078,4342.0,1444.0,0,2078,1195,0
1,2079,4400.0,1444.0,0,2079,1128,0
1,2080,181.33333333333334,1445.3333333333333,0,2080,1161,0
1,2081,1824.3333333333333,1445.3333333333333,0,2081,1156,0
1,2082,1873.8,1444.6,0,2082,1149,0
1,2083,5166.75,1445.0,0,2083,1113,0
1,2084,5939.666666666667,1444.6666666666667,0,2084,1116,0
1,2085,230.6,1446.2,0,2085,1175,0
1,2086,1305.0,1446.5,0,2086,1215,0
1,2087,2079.0,1447.0,0,2087,1146,0
1,2088,5469.5,1447.0,0,2088,1158,0
1,2089,6222.0,1446.5,0,2089,1143,0
1,2090,6429.6,1446.2,0,2090,1169,0
1,2091,1307.1666666666667,1447.5,0,2091,1215,0
1,2092,1830.0,1448.0,0,2092,1156,0
1,2093,5227.0,1448.75,0,2093,1179,0
1,2094,5969.666666666667,1448.6666666666667,0,2094,1136,0
1,2095,6161.8,1447.8,0,2095,1144,0
1,2096,1814.0,1448.5,0,2096,1156,0
1,2097,4328.0,1449.0,0,2097,1195,0
1,2098,6436.5,1448.5,0,2098,1169,0
1,2099,5970.0,1450.0,0,2099,1136,0
1,2100,1790.6666666666667,1451.3333333333333,0,2100,1140,0
1,2101,1846.5,1451.5,0,2101,1165,0
1,2102,5227.0,1450.5,0,2102,1179,0
1,2103,5445.2,1451.2,0,2103,1148,0
1,2104,6205.285714285715,1451.0,0,2104,1143,0
1,2105,6307.5,1451.0,0,2105,1131,0
1,2106,6428.0,1451.5,0,2106,1169,0
1,2107,5174.0,1452.0,0,2107,1154,0
1,2108,5371.5,1452.5,0,2108,1185,0
1,2109,6418.8,1452.4,0,2109,1169,0
1,2110,1816.75,1453.0,0,2110,1156,0
1,2111,5320.285714285715,1453.0,0,2111,1145,0
1,2112,5430.0,1453.0,0,2112,1148,0
1,2113,1354.857142857143,1454.2857142857142,0,2113,0,0
1,2114,4255.0,1454.0,0,2114,1235,0
1,2115,5372.666666666667,1454.3333333333333,0,2115,1185,0
1,2116,6435.4,1453.6,0,2116,1169,0
1,2117,1737.5,1455.5,0,2117,1244,0
1,2118,4600.0,1455.0,0,2118,1171,0
1,2119,6004.5,1456.0,0,2119,1136,0
1,2120,6123.0,1456.0,0,2120,1191,0
1,2121,1374.0,1457.0,0,2121,0,0
1,2122,1820.3333333333333,1457.3333333333333,0,2122,1156,0
1,2123,6071.0,1457.0,0,2123,0,0
1,2124,6092.0,1457.0,0,2124,0,0
1,2125,6306.5,1457.0,0,2125,1131,0
1,2126,1821.0,1459.0,0,2126,1156,0
1,2127,4264.0,1458.5,0,2127,1222,0
1,2128,4318.5,1459.5,0,2128,1212,0
1,2129,5229.0,1459.0,0,2129,1179,0
1,2130,872.0,1461.0,0,2130,1176,0
1,2131,4264.0,1461.0,0,2131,1222,0
1,2132,4318.0,1461.0,0,2132,1212,0
1,2133,4819.333333333333,1461.3333333333333,0,2133,1147,0
1,2134,5823.2,1460.6,0,2134,1166,0
1,2135,6158.0,1461.0,0,2135,1144,0
1,2136,298.0,1462.0,0,2136,1217,0
1,2137,4315.0,1462.0,0,2137,1192,0
1,2138,4327.5,1462.0,0,2138,1212,0
1,2139,5988.5,1463.0,0,2139,1136,0
1,2140,6070.0,1462.5,0,2140,0,0
1,2141,296.3333333333333,1463.0,0,2141,1217,0
1,2142,4710.5,1463.0,0,2142,1168,0
1,2143,4818.5,1463.0,0,2143,1147,0
1,2144,5335.0,1462.5,0,2144,1185,0
1,2145,5859.0,1463.0,0,2145,1166,0
1,2146,297.85714285714283,1463.7142857142858,0,2146,1217,0
1,2147,4374.6,1463.2,0,2147,1167,0
1,2148,5198.0,1464.0,0,2148,1154,0
1,2149,295.8333333333333,1465.8333333333333,0,2149,1217,0
1,2150,1383.0,1465.0,0,2150,1232,0
1,2151,6124.0,1465.0,0,2151,1191,0
1,2152,6183.4,1465.2,0,2152,1174,0
1,2153,1797.1666666666667,1465.6666666666667,0,2153,1205,0
1,2154,4374.5,1466.0,0,2154,1167,0
1,2155,4818.0,1466.0,0,2155,1147,0
1,2156,4976.0,1465.0,0,2156,1226,0
1,2157,5194.6,1465.8,0,2157,1154,0
1,2158,5637.0,1465.75,0,2158,0,0
1,2159,5859.0,1466.0,0,2159,1166,0
1,2160,167.6,1466.8,0,2160,1161,0
1,2161,5479.0,1466.5,0,2161,1158,0
1,2162,400.5,1468.5,0,2162,1201,0
1,2163,5636.8,1467.4,0,2163,0,0
1,2164,5824.0,1468.0,0,2164,1166,0
1,2165,5987.0,1468.0,0,2165,1189,0
1,2166,5965.714285714285,1468.0,0,2166,1189,0
1,2167,304.3333333333333,1471.6666666666667,0,2167,1217,0
1,2168,1374.2,1471.4,0,2168,1232,0
1,2169,1548.0,1471.0,0,2169,1181,0
1,2170,4707.666666666667,1471.3333333333333,0,2170,1194,0
1,2171,6149.2,1470.6,0,2171,1187,0
1,2172,391.3333333333333,1472.3333333333333,0,2172,1201,0
1,2173,4722.0,1472.0,0,2173,1168,0
1,2174,4277.5,1473.0,0,2174,1184,0
1,2175,4363.5,1473.0,0,2175,1196,0
1,2176,4321.0,1473.5,0,2176,1212,0
1,2177,4443.0,1473.5,0,2177,0,0
1,2178,4556.6,1473.2,0,2178,1193,0
1,2179,5817.0,1474.0,0,2179,1166,0
1,2180,322.0,1475.0,0,2180,1217,0
1,2181,433.0,1474.2857142857142,0,2181,1197,0
1,2182,1916.5,1475.0,0,2182,1221,0
1,2183,5370.0,1476.0,0,2183,1185,0
1,2184,1352.0,1476.7142857142858,0,2184,1228,0
1,2185,2003.5,1477.0,0,2185,0,0
1,2186,4189.25,1477.0,0,2186,1250,0
1,2187,847.4,1477.8,0,2187,1223,0
1,2188,4375.4,1478.2,0,2188,1167,0
1,2189,5448.0,1478.5,0,2189,1158,0
1,2190,5834.0,1478.0,0,2190,1166,0
1,2191,5836.0,1478.0,0,2191,1166,0
1,2192,6142.0,1478.0,0,2192,1187,0
1,2193,374.0,1479.0,0,2193,1201,0
1,2194,1338.0,1479.0,0,2194,1228,0
1,2195,5449.25,1479.0,0,2195,1158,0
1,2196,5973.0,1480.0,0,2196,1189,0
1,2197,201.33333333333334,1480.6666666666667,0,2197,1200,0
1,2198,4269.285714285715,1482.0,0,2198,1222,0
1,2199,4830.0,1482.0,0,2199,1225,0
1,2200,5972.714285714285,1481.857142857143,0,2200,1189,0
1,2201,6106.5,1482.0,0,2201,1292,0
1,2202,1695.6,1483.8,0,2202,1247,0
1,2203,1338.0,1484.0,0,2203,1228,0
1,2204,1577.0,1483.7142857142858,0,2204,1240,0
1,2205,2011.5,1484.0,0,2205,0,0
1,2206,4347.666666666667,1484.3333333333333,0,2206,1195,0
1,2207,4554.0,1484.0,0,2207,1193,0
1,2208,4377.666666666667,1484.6666666666667,0,2208,1167,0
1,2209,4551.0,1485.0,0,2209,1193,0
1,2210,6148.0,1485.5,0,2210,1187,0
1,2211,1562.5,1487.0,0,2211,1240,0
1,2212,6148.0,1487.0,0,2212,1187,0
1,2213,5100.0,1488.0,0,2213,1251,0
1,2214,4413.0,1489.5,0,2214,0,0
1,2215,6424.166666666667,1489.8333333333333,0,2215,1169,0
1,2216,5955.5,1491.0,0,2216,1264,0
1,2217,4207.666666666667,1492.6666666666667,0,2217,1211,0
1,2218,4363.0,1492.0,0,2218,1195,0
1,2219,4842.0,1492.0,0,2219,1225,0
1,2220,5979.0,1492.0,0,2220,1264,0
1,2221,400.0,1493.0,0,2221,1201,0
1,2222,1490.0,1493.5,0,2222,0,0
1,2223,4840.714285714285,1493.0,0,2223,1225,0
1,2224,5115.5,1493.5,0,2224,1251,0
1,2225,6147.5,1493.5,0,2225,1191,0
1,2226,2327.285714285714,1494.5714285714287,0,2226,0,0
1,2227,4455.0,1494.0,0,2227,0,0
1,2228,4957.0,1495.0,0,2228,1226,0
1,2229,5980.0,1493.5,0,2229,1264,0
1,2230,364.7142857142857,1495.0,0,2230,1201,0
1,2231,2331.0,1495.7142857142858,0,2231,0,0
1,2232,4207.0,1494.5,0,2232,1211,0
1,2233,4840.0,1495.0,0,2233,1225,0
1,2234,6100.0,1495.0,0,2234,1292,0
1,2235,271.4,1495.8,0,2235,1231,0
1,2236,1325.0,1495.7142857142858,0,2236,1256,0
1,2237,4456.285714285715,1495.0,0,2237,0,0
1,2238,365.5,1497.0,0,2238,1201,0
1,2239,1544.5,1497.5,0,2239,1240,0
1,2240,5039.25,1497.25,0,2240,1229,0
1,2241,5346.0,1497.0,0,2241,1294,0
1,2242,270.3333333333333,1498.3333333333333,0,2242,1231,0
1,2243,1398.0,1498.0,0,2243,1232,0
1,2244,5317.833333333333,1497.8333333333333,0,2244,1304,0
1,2245,566.0,1499.0,0,2245,1263,0
1,2246,2310.4,1499.8,0,2246,1301,0
1,2247,2337.0,1499.0,0,2247,0,0
1,2248,4182.0,1499.0,0,2248,1249,0
1,2249,5747.0,1499.0,0,2249,1306,0
1,2250,6139.5,1499.0,0,2250,1292,0
1,2251,201.75,1500.25,0,2251,1252,0
1,2252,4205.0,1500.5,0,2252,1249,0
1,2253,5754.166666666667,1500.3333333333333,0,2253,1306,0
1,2254,5988.5,1500.0,0,2254,1264,0
1,2255,6127.0,1500.0,0,2255,1292,0
1,2256,4646.5,1501.0,0,2256,0,0
1,2257,4648.142857142857,1500.2857142857142,0,2257,0,0
1,2258,202.5,1501.5,0,2258,1252,0
1,2259,1697.5,1502.5,0,2259,1269,0
1,2260,1707.0,1503.0,0,2260,1244,0
1,2261,4374.333333333333,1503.3333333333333,0,2261,0,0
1,2262,5052.0,1502.5,0,2262,1302,0
1,2263,5750.0,1502.5,0,2263,1306,0
1,2264,5753.5,1502.3333333333333,0,2264,1306,0
1,2265,4355.2,1504.8,0,2265,1195,0
1,2266,315.0,1506.0,0,2266,1237,0
1,2267,4180.5,1506.5,0,2267,1283,0
1,2268,6120.5,1505.5,0,2268,1292,0
1,2269,2284.5,1507.5,0,2269,1271,0
1,2270,2286.5,1507.5,0,2270,1271,0
1,2271,4179.25,1507.25,0,2271,1283,0
1,2272,5999.0,1507.0,0,2272,1258,0
1,2273,1760.3333333333333,1507.3333333333333,0,2273,1276,0
1,2274,5746.666666666667,1508.3333333333333,0,2274,1306,0
1,2275,2285.0,1509.0,0,2275,1271,0
1,2276,4178.5,1509.0,0,2276,1283,0
1,2277,4466.0,1509.0,0,2277,0,0
1,2278,5344.2,1509.4,0,2278,1294,0
1,2279,5905.0,1509.0,0,2279,0,0
1,2280,4353.0,1510.5,0,2280,0,0
1,2281,5735.0,1510.0,0,2281,1305,0
1,2282,219.0,1511.0,0,2282,1252,0
1,2283,221.0,1511.0,0,2283,1252,0
1,2284,5950.0,1511.0,0,2284,1264,0
1,2285,5361.0,1511.5,0,2285,1294,0
1,2286,2294.0,1513.75,0,2286,1301,0
1,2287,4773.8,1514.4,0,2287,1272,0
1,2288,4789.5,1513.5,0,2288,1261,0
1,2289,5134.0,1514.0,0,2289,1291,0
1,2290,303.25,1515.0,0,2290,1237,0
1,2291,1353.5,1515.0,0,2291,1268,0
1,2292,6012.0,1515.0,0,2292,1258,0
1,2293,1680.0,1516.5,0,2293,1286,0
1,2294,1844.7142857142858,1516.0,0,2294,1282,0
1,2295,6013.2,1515.6,0,2295,1258,0
1,2296,4958.0,1517.0,0,2296,1323,0
1,2297,6012.0,1517.0,0,2297,1258,0
1,2298,4235.0,1518.0,0,2298,1310,0
1,2299,4732.5,1518.5,0,2299,0,0
1,2300,4789.0,1518.0,0,2300,1261,0
1,2301,6023.285714285715,1519.0,0,2301,1258,0
1,2302,6092.0,1518.0,0,2302,1320,0
1,2303,1439.5,1519.0,0,2303,0,0
1,2304,5139.0,1519.5,0,2304,1291,0
1,2305,4190.0,1520.0,0,2305,1283,0
1,2306,4359.0,1519.2857142857142,0,2306,0,0
1,2307,5061.666666666667,1519.6666666666667,0,2307,1302,0
1,2308,5137.5,1520.0,0,2308,1291,0
1,2309,4251.5,1520.5,0,2309,1310,0
1,2310,4405.5,1521.0,0,2310,1383,0
1,2311,4520.333333333333,1520.6666666666667,0,2311,1303,0
1,2312,5765.0,1521.5,0,2312,1306,0
1,2313,6070.0,1521.0,0,2313,1339,0
1,2314,1549.0,1522.0,0,2314,1309,0
1,2315,4954.75,1521.75,0,2315,1323,0
1,2316,5139.6,1521.8,0,2316,1291,0
1,2317,6068.333333333333,1521.3333333333333,0,2317,1339,0
1,2318,6110.2,1521.6,0,2318,1320,0
1,2319,6370.5,1522.5,0,2319,0,0
1,2320,4201.0,1523.0,0,2320,1283,0
1,2321,1768.0,1524.0,0,2321,1276,0
1,2322,2141.8333333333335,1524.1666666666667,0,2322,1334,0
1,2323,5728.2,1523.8,0,2323,1305,0
1,2324,1038.0,1525.0,0,2324,1308,0
1,2325,4201.0,1525.0,0,2325,1283,0
1,2326,4202.571428571428,1524.4285714285713,0,2326,1283,0
1,2327,5746.0,1525.0,0,2327,1305,0
1,2328,5747.5,1524.5,0,2328,1305,0
1,2329,5755.5,1525.5,0,2329,1306,0
1,2330,6095.333333333333,1525.0,0,2330,1320,0
1,2331,1767.0,1525.6666666666667,0,2331,1276,0
1,2332,2414.3333333333335,1526.6666666666667,0,2332,1336,0
1,2333,5888.0,1526.0,0,2333,1357,0
1,2334,6110.0,1526.0,0,2334,1320,0
1,2335,1339.0,1526.75,0,2335,1295,0
1,2336,2420.5,1527.0,0,2336,1336,0
1,2337,4916.666666666667,1527.3333333333333,0,2337,1329,0
1,2338,1279.5,1527.5,0,2338,1281,0
1,2339,4942.833333333333,1528.3333333333333,0,2339,1323,0
1,2340,5741.0,1528.0,0,2340,1305,0
1,2341,5920.5,1528.5,0,2341,1338,0
1,2342,6222.0,1528.5,0,2342,0,0
1,2343,326.8333333333333,1529.1666666666667,0,2343,1313,0
1,2344,1333.5,1529.5,0,2344,1295,0
1,2345,1364.6,1529.2,0,2345,1328,0
1,2346,1645.0,1529.0,0,2346,1365,0
1,2347,4915.166666666667,1528.1666666666667,0,2347,1329,0
1,2348,5739.25,1528.75,0,2348,1305,0
1,2349,6048.0,1529.0,0,2349,1339,0
1,2350,6112.0,1529.5,0,2350,1320,0
1,2351,1617.3333333333333,1530.3333333333333,0,2351,1414,0
1,2352,2167.0,1530.0,0,2352,1334,0
1,2353,4640.285714285715,1530.4285714285713,0,2353,0,0
1,2354,4891.0,1530.5,0,2354,1386,0
1,2355,4942.285714285715,1530.142857142857,0,2355,1323,0
1,2356,6110.333333333333,1530.3333333333333,0,2356,1320,0
1,2357,4797.0,1531.0,0,2357,1347,0
1,2358,5774.666666666667,1531.3333333333333,0,2358,1327,0
1,2359,5860.0,1531.0,0,2359,1367,0
1,2360,6125.333333333333,1530.6666666666667,0,2360,1320,0
1,2361,1354.1666666666667,1532.1666666666667,0,2361,1328,0
1,2362,4259.0,1531.5,0,2362,1351,0
1,2363,5752.0,1532.0,0,2363,1305,0
1,2364,5776.5,1532.0,0,2364,1327,0
1,2365,5809.0,1532.0,0,2365,1327,0
1,2366,2154.714285714286,1534.0,0,2366,1334,0
