ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_VIP_negative_alpha7,Parent_VIP_positive_alpha7
1,129,6127.0,604.0,0,129,132,0
1,130,5447.833333333333,604.8333333333334,0,130,136,0
1,131,5518.166666666667,607.1666666666666,0,131,143,0
1,132,5535.666666666667,609.3333333333334,0,132,143,0
1,133,5737.5,612.5,0,133,137,0
1,134,6036.0,620.5,0,134,140,0
1,135,5580.333333333333,622.3333333333334,0,135,141,0
1,136,6120.5,621.5,0,136,145,0
1,137,5391.0,624.5,0,137,148,0
1,138,6066.0,628.0,0,138,150,0
1,139,6018.0,629.0,0,139,149,0
1,140,5475.833333333333,641.1666666666666,0,140,152,0
1,141,6100.5,641.5,0,141,132,0
1,142,5455.285714285715,642.5714285714286,0,142,154,0
1,143,5178.333333333333,645.3333333333334,0,143,0,0
1,144,5336.0,645.5,0,144,153,0
1,145,5335.857142857143,647.2857142857143,0,145,153,0
1,146,5599.0,649.0,0,146,164,0
1,147,5613.714285714285,649.5714285714286,0,147,165,0
1,148,5346.285714285715,651.1428571428571,0,148,153,0
1,149,5838.0,649.5,0,149,139,0
1,150,5345.5,653.5,0,150,153,0
1,151,5923.5,660.0,0,151,156,0
1,152,5313.166666666667,663.8333333333334,0,152,153,0
1,153,5443.0,664.5,0,153,162,0
1,154,5903.6,663.2,0,154,156,0
1,155,5395.5,667.0,0,155,161,0
1,156,5488.666666666667,666.6666666666666,0,156,152,0
1,157,5603.0,669.0,0,157,165,0
1,158,5312.333333333333,673.6666666666666,0,158,182,0
1,159,5269.0,676.0,0,159,181,0
1,160,5429.0,676.0,0,160,173,0
1,161,5280.75,678.0,0,161,177,0
1,162,5636.6,678.2,0,162,170,0
1,163,6152.0,679.7142857142857,0,163,180,0
1,164,5620.0,682.2857142857143,0,164,170,0
1,165,6064.0,682.0,0,165,171,0
1,166,6004.0,684.7142857142857,0,166,178,0
1,167,5299.5,687.0,0,167,182,0
1,168,5909.0,696.5,0,168,193,0
1,169,5445.0,706.0,0,169,195,0
1,170,5279.285714285715,709.0,0,170,181,0
1,171,5916.0,710.5,0,171,193,0
1,172,6016.0,710.25,0,172,189,0
1,173,5940.5,711.0,0,173,199,0
1,174,5654.0,713.0,0,174,188,0
1,175,5355.666666666667,715.6666666666666,0,175,198,0
1,176,5538.0,716.5,0,176,204,0
1,177,5937.4,715.8,0,177,216,0
1,178,5589.0,718.0,0,178,226,0
1,179,6082.4,720.8,0,179,221,0
1,180,5358.285714285715,725.0,0,180,208,0
1,181,5250.6,730.2,0,181,218,0
1,182,5259.0,734.5,0,182,222,0
1,183,5253.0,737.5,0,183,222,0
1,184,6114.0,742.7142857142857,0,184,228,0
1,185,5935.0,744.0,0,185,220,0
1,186,5631.0,751.0,0,186,227,0
1,187,6117.4,756.2,0,187,253,0
1,188,6141.0,766.75,0,188,239,0
1,189,5739.0,766.5,0,189,249,0
1,190,5842.333333333333,767.3333333333334,0,190,244,0
1,191,6140.8,768.4,0,191,239,0
1,192,5657.0,769.5,0,192,250,0
1,193,6067.666666666667,773.3333333333334,0,193,262,0
1,194,5798.0,775.7142857142857,0,194,243,0
1,195,6033.0,776.0,0,195,260,0
1,196,5163.0,781.5,0,196,231,0
1,197,6108.714285714285,782.0,0,197,261,0
1,198,5987.666666666667,783.3333333333334,0,198,242,0
1,199,6034.5,782.5,0,199,260,0
1,200,6089.333333333333,783.3333333333334,0,200,275,0
1,201,5305.0,791.0,0,201,266,0
1,202,5997.0,791.7142857142857,0,202,251,0
1,203,6109.0,793.0,0,203,275,0
1,204,5659.5,793.5,0,204,267,0
1,205,6209.0,795.5,0,205,269,0
1,206,5249.714285714285,796.0,0,206,276,0
1,207,6217.4,795.2,0,207,269,0
1,208,6118.714285714285,798.0,0,208,275,0
1,209,5320.5,799.0,0,209,271,0
1,210,6191.4,801.2,0,210,286,0
1,211,5864.0,802.0,0,211,265,0
1,212,5362.333333333333,806.6666666666666,0,212,274,0
1,213,6211.0,806.5,0,213,269,0
1,214,5844.4,810.2,0,214,265,0
1,215,5411.5,811.5,0,215,0,0
1,216,5287.0,813.2857142857143,0,216,290,0
1,217,5307.0,815.2857142857143,0,217,281,0
1,218,5703.5,816.0,0,218,279,0
1,219,6181.5,816.0,0,219,286,0
1,220,6198.8,815.2,0,220,286,0
1,221,5275.8,820.2,0,221,290,0
1,222,5291.5,820.0,0,222,290,0
1,223,5088.5,824.0,0,223,303,0
1,224,5268.0,825.0,0,224,290,0
1,225,5316.0,825.0,0,225,288,0
1,226,5500.0,826.0,0,226,294,0
1,227,5917.4,826.2,0,227,295,0
1,228,5405.428571428572,827.7142857142857,0,228,291,0
1,229,5352.5,829.0,0,229,299,0
1,230,5393.666666666667,828.6666666666666,0,230,291,0
1,231,6175.5,833.0,0,231,286,0
1,232,6073.166666666667,835.1666666666666,0,232,275,0
1,233,5375.5,836.5,0,233,315,0
1,234,5410.0,838.5,0,234,305,0
1,235,5109.75,842.25,0,235,289,0
1,236,5913.0,842.0,0,236,295,0
1,237,5102.0,846.25,0,237,312,0
1,238,5106.857142857143,847.2857142857143,0,238,312,0
1,239,5104.571428571428,848.0,0,239,312,0
1,240,0.3333333333333333,851.6666666666666,0,240,318,0
1,241,5088.5,854.0,0,241,312,0
1,242,5381.0,854.0,0,242,315,0
1,243,5314.0,857.0,0,243,301,0
1,244,5413.5,857.0,0,244,345,0
1,245,5394.833333333333,859.8333333333334,0,245,315,0
1,246,5144.0,861.0,0,246,316,0
1,247,5148.5,861.0,0,247,316,0
1,248,6053.5,861.0,0,248,333,0
1,249,5228.5,863.5,0,249,296,0
1,250,5589.5,865.0,0,250,338,0
1,251,6021.0,872.5,0,251,322,0
1,252,6071.666666666667,876.6666666666666,0,252,336,0
1,253,5402.5,877.0,0,253,345,0
1,254,5029.0,878.0,0,254,329,0
1,255,5740.5,878.5,0,255,339,0
1,256,5512.2,879.6,0,256,326,0
1,257,6016.714285714285,880.0,0,257,322,0
1,258,5384.0,881.0,0,258,337,0
1,259,6050.5,883.0,0,259,333,0
1,260,6086.5,883.0,0,260,336,0
1,261,5755.833333333333,884.1666666666666,0,261,339,0
1,262,6131.0,884.0,0,262,347,0
1,263,5071.5,885.0,0,263,0,0
1,264,6000.0,885.0,0,264,322,0
1,265,68.5,886.0,0,265,0,0
1,266,5269.0,886.0,0,266,332,0
1,267,5534.4,889.2,0,267,326,0
1,268,4929.0,890.0,0,268,0,0
1,269,73.5,890.5,0,269,0,0
1,270,5071.714285714285,892.0,0,270,0,0
1,271,5549.0,894.5,0,271,341,0
1,272,6082.6,894.8,0,272,336,0
1,273,5028.833333333333,900.0,0,273,359,0
1,274,5156.0,900.0,0,274,342,0
1,275,5293.2,906.6,0,275,376,0
1,276,6014.833333333333,909.1666666666666,0,276,358,0
1,277,5270.5,909.5,0,277,364,0
1,278,5382.0,910.2857142857143,0,278,345,0
1,279,5010.0,911.5,0,279,359,0
1,280,5053.0,914.0,0,280,359,0
1,281,5301.5,919.5,0,281,376,0
1,282,5672.0,926.5,0,282,374,0
1,283,5420.5,927.0,0,283,360,0
1,284,6025.0,928.0,0,284,392,0
1,285,5310.0,930.0,0,285,376,0
1,286,5261.0,930.75,0,286,388,0
1,287,5015.2,936.4,0,287,387,0
1,288,240.5,937.0,0,288,386,0
1,289,5046.166666666667,937.1666666666666,0,289,387,0
1,290,5862.166666666667,936.1666666666666,0,290,363,0
1,291,169.66666666666666,940.3333333333334,0,291,380,0
1,292,5044.5,941.5,0,292,387,0
1,293,5285.25,941.0,0,293,388,0
1,294,222.0,943.0,0,294,386,0
1,295,6033.5,942.5,0,295,392,0
1,296,202.16666666666666,946.8333333333334,0,296,386,0
1,297,224.0,948.5,0,297,401,0
1,298,231.0,950.0,0,298,401,0
1,299,5326.833333333333,950.1666666666666,0,299,391,0
1,300,5468.0,950.7142857142857,0,300,394,0
1,301,231.66666666666666,951.3333333333334,0,301,401,0
1,302,201.5,954.0,0,302,386,0
1,303,5345.0,955.0,0,303,402,0
1,304,4940.0,956.75,0,304,371,0
1,305,217.4,958.2,0,305,401,0
1,306,235.71428571428572,962.0,0,306,401,0
1,307,271.3333333333333,961.3333333333334,0,307,390,0
1,308,203.71428571428572,966.0,0,308,401,0
1,309,5204.0,966.0,0,309,410,0
1,310,215.0,967.5,0,310,401,0
1,311,335.0,967.5,0,311,398,0
1,312,5249.666666666667,966.6666666666666,0,312,414,0
1,313,30.333333333333332,967.6666666666666,0,313,393,0
1,314,6217.0,969.25,0,314,421,0
1,315,250.66666666666666,971.3333333333334,0,315,390,0
1,316,5274.333333333333,971.3333333333334,0,316,414,0
1,317,6024.0,970.5,0,317,409,0
1,318,6121.333333333333,971.3333333333334,0,318,400,0
1,319,6066.0,973.0,0,319,437,0
1,320,6015.5,974.0,0,320,409,0
1,321,5192.714285714285,977.0,0,321,410,0
1,322,4961.0,980.5,0,322,427,0
1,323,6166.0,981.2857142857143,0,323,417,0
1,324,5369.5,981.5,0,324,420,0
1,325,5191.333333333333,983.3333333333334,0,325,410,0
1,326,5964.714285714285,983.0,0,326,407,0
1,327,6068.5,983.0,0,327,437,0
1,328,423.2857142857143,987.0,0,328,436,0
1,329,5348.5,988.5,0,329,433,0
1,330,6168.166666666667,989.1666666666666,0,330,417,0
1,331,238.5,991.5,0,331,438,0
1,332,5123.333333333333,991.3333333333334,0,332,432,0
1,333,6030.5,990.5,0,333,409,0
1,334,6268.5,990.5,0,334,0,0
1,335,4996.5,992.0,0,335,428,0
1,336,5418.5,992.5,0,336,0,0
1,337,6198.0,992.5,0,337,417,0
1,338,433.0,994.0,0,338,436,0
1,339,4953.666666666667,993.3333333333334,0,339,427,0
1,340,6013.5,993.5,0,340,423,0
1,341,4968.5,995.5,0,341,427,0
1,342,4943.333333333333,998.6666666666666,0,342,427,0
1,343,6067.666666666667,1000.0,0,343,437,0
1,344,5132.6,1001.8,0,344,432,0
1,345,5085.0,1002.0,0,345,430,0
1,346,5104.5,1003.5,0,346,430,0
1,347,4958.0,1003.7142857142857,0,347,427,0
1,348,276.0,1005.0,0,348,445,0
1,349,475.0,1005.2857142857143,0,349,454,0
1,350,227.75,1006.25,0,350,438,0
1,351,5163.333333333333,1009.3333333333334,0,351,447,0
1,352,4841.5,1010.0,0,352,0,0
1,353,310.0,1010.5,0,353,446,0
1,354,6098.5,1011.5,0,354,426,0
1,355,4883.5,1016.5,0,355,470,0
1,356,5367.285714285715,1016.0,0,356,444,0
1,357,6272.833333333333,1016.8333333333334,0,357,0,0
1,358,5169.0,1021.1666666666666,0,358,460,0
1,359,4921.0,1022.7142857142857,0,359,470,0
1,360,5870.5,1022.0,0,360,474,0
1,361,346.5,1023.0,0,361,457,0
1,362,5847.166666666667,1025.1666666666667,0,362,468,0
1,363,460.0,1026.25,0,363,484,0
1,364,5406.166666666667,1027.1666666666667,0,364,482,0
1,365,4917.0,1029.0,0,365,470,0
1,366,250.0,1030.2857142857142,0,366,438,0
1,367,4866.0,1030.0,0,367,504,0
1,368,5269.0,1031.0,0,368,465,0
1,369,5271.0,1031.5,0,369,465,0
1,370,5150.0,1033.0,0,370,471,0
1,371,6291.0,1033.5,0,371,0,0
1,372,463.3333333333333,1033.6666666666667,0,372,484,0
1,373,5034.857142857143,1035.2857142857142,0,373,472,0
1,374,4879.0,1036.5,0,374,504,0
1,375,5147.5,1037.0,0,375,471,0
1,376,5309.0,1041.0,0,376,486,0
1,377,5842.714285714285,1041.0,0,377,494,0
1,378,5872.333333333333,1041.3333333333333,0,378,488,0
1,379,458.2,1044.4,0,379,484,0
1,380,5249.0,1045.0,0,380,496,0
1,381,6030.0,1045.0,0,381,483,0
1,382,267.6,1046.2,0,382,478,0
1,383,377.5,1047.0,0,383,501,0
1,384,4879.4,1046.2,0,384,504,0
1,385,6146.666666666667,1046.6666666666667,0,385,462,0
1,386,517.0,1048.0,0,386,454,0
1,387,5134.833333333333,1048.1666666666667,0,387,502,0
1,388,5806.0,1048.0,0,388,510,0
1,389,6035.6,1049.2,0,389,483,0
1,390,423.5,1050.5,0,390,506,0
1,391,4908.0,1050.2857142857142,0,391,470,0
1,392,445.2857142857143,1051.5714285714287,0,392,484,0
1,393,5720.25,1051.0,0,393,522,0
1,394,436.2857142857143,1053.0,0,394,484,0
1,395,4850.0,1052.2857142857142,0,395,504,0
1,396,5106.833333333333,1053.8333333333333,0,396,469,0
1,397,5049.0,1054.5,0,397,507,0
1,398,6004.166666666667,1055.1666666666667,0,398,514,0
1,399,6073.5,1056.5,0,399,524,0
1,400,4937.2,1057.4,0,400,525,0
1,401,5077.833333333333,1057.1666666666667,0,401,528,0
1,402,274.7142857142857,1058.0,0,402,478,0
1,403,158.0,1060.7142857142858,0,403,532,0
1,404,6192.166666666667,1061.8333333333333,0,404,515,0
1,405,347.5,1064.5,0,405,0,2
1,406,5130.0,1065.0,0,406,519,0
1,407,5550.8,1064.6,0,407,523,0
1,408,4861.0,1065.7142857142858,0,408,504,0
1,409,4875.0,1066.0,0,409,504,0
1,410,4880.4,1066.2,0,410,504,0
1,411,328.0,1067.7142857142858,0,411,0,2
1,412,5158.666666666667,1068.3333333333333,0,412,538,0
1,413,6236.0,1068.7142857142858,0,413,521,0
1,414,6217.6,1069.8,0,414,515,0
1,415,4858.2,1071.4,0,415,504,0
1,416,398.0,1072.5,0,416,508,0
1,417,5545.0,1074.5,0,417,523,0
1,418,6078.5,1074.0,0,418,524,0
1,419,5896.285714285715,1076.0,0,419,0,0
1,420,6082.0,1076.0,0,420,524,0
1,421,133.5,1077.0,0,421,527,0
1,422,6078.0,1077.0,0,422,524,0
1,423,6227.0,1077.2857142857142,0,423,521,0
1,424,5698.333333333333,1079.3333333333333,0,424,522,0
1,425,5037.0,1081.0,0,425,507,0
1,426,4804.8,1083.4,0,426,564,0
1,427,5413.0,1083.2857142857142,0,427,536,0
1,428,267.7142857142857,1083.5714285714287,0,428,593,0
1,429,266.0,1085.0,0,429,593,0
1,430,5264.333333333333,1086.3333333333333,0,430,526,0
1,431,5548.6,1086.2,0,431,523,0
1,432,4993.5,1086.5,0,432,587,0
1,433,6220.166666666667,1087.6666666666667,0,433,569,0
1,434,5039.4,1087.2,0,434,507,0
1,435,6221.5,1089.5,0,435,569,0
1,436,138.83333333333334,1091.1666666666667,0,436,527,0
1,437,5564.5,1091.5,0,437,537,0
1,438,305.0,1093.5,0,438,593,0
1,439,4931.714285714285,1093.0,0,439,555,0
1,440,5347.5,1092.5,0,440,559,0
1,441,268.4,1092.8,0,441,593,0
1,442,5020.0,1094.0,0,442,587,0
1,443,5021.5,1094.5,0,443,587,0
1,444,732.2,1095.6,0,444,544,0
1,445,6225.5,1095.5,0,445,569,0
1,446,5511.5,1098.5,0,446,560,0
1,447,761.0,1098.5,0,447,550,0
1,448,6245.0,1099.5,0,448,535,0
1,449,4806.0,1102.0,0,449,564,0
1,450,6233.0,1102.0,0,450,569,0
1,451,244.33333333333334,1105.3333333333333,0,451,0,0
1,452,5424.5,1105.0,0,452,563,0
1,453,6240.0,1108.0,0,453,569,0
1,454,5187.0,1111.5,0,454,0,3
1,455,5550.714285714285,1111.0,0,455,537,0
1,456,5189.333333333333,1112.3333333333333,0,456,0,3
1,457,5390.0,1112.5,0,457,568,0
1,458,5991.857142857143,1112.2857142857142,0,458,565,0
1,459,4995.666666666667,1113.3333333333333,0,459,587,0
1,460,5076.0,1114.0,0,460,528,0
1,461,5029.5,1114.5,0,461,587,0
1,462,4802.75,1117.0,0,462,564,0
1,463,5636.714285714285,1116.0,0,463,589,0
1,464,110.0,1117.0,0,464,590,0
1,465,236.0,1117.5,0,465,616,0
1,466,6228.666666666667,1117.6666666666667,0,466,596,0
1,467,6048.0,1118.0,0,467,632,0
1,468,5029.833333333333,1118.8333333333333,0,468,587,0
1,469,6231.0,1119.0,0,469,596,0
1,470,5204.0,1119.5,0,470,0,3
1,471,6228.5,1119.5,0,471,596,0
1,472,6247.0,1119.5,0,472,569,0
1,473,6230.4,1120.2,0,473,596,0
1,474,292.0,1122.0,0,474,593,0
1,475,4758.0,1122.5,0,475,0,0
1,476,4856.714285714285,1125.0,0,476,597,0
1,477,5149.5,1125.0,0,477,595,0
1,478,5354.0,1128.2857142857142,0,478,588,0
1,479,90.0,1128.7142857142858,0,479,557,0
1,480,272.3333333333333,1130.3333333333333,0,480,593,0
1,481,6332.714285714285,1132.0,0,481,614,0
1,482,767.0,1134.0,0,482,600,0
1,483,535.5,1135.0,0,483,599,0
1,484,731.0,1134.5,0,484,600,0
1,485,736.6666666666666,1135.3333333333333,0,485,600,0
1,486,257.3333333333333,1137.6666666666667,0,486,616,0
1,487,734.0,1139.5,0,487,600,0
1,488,136.0,1141.5,0,488,590,0
1,489,5336.142857142857,1142.7142857142858,0,489,601,0
1,490,5907.0,1144.5,0,490,613,0
1,491,6165.428571428572,1144.7142857142858,0,491,622,0
1,492,930.0,1147.2857142857142,0,492,665,0
1,493,6292.0,1147.0,0,493,614,0
1,494,5925.0,1148.5,0,494,631,0
1,495,5408.0,1150.0,0,495,621,0
1,496,214.2,1151.6,0,496,609,0
1,497,5890.0,1153.0,0,497,625,0
1,498,6167.5,1153.5,0,498,622,0
1,499,80.28571428571429,1154.0,0,499,643,0
1,500,5050.0,1154.0,0,500,639,0
1,501,4637.0,1154.5,0,501,0,0
1,502,4860.75,1155.0,0,502,623,0
1,503,5908.833333333333,1156.1666666666667,0,503,631,0
1,504,6168.333333333333,1155.3333333333333,0,504,622,0
1,505,6220.4,1156.2,0,505,606,0
1,506,279.6666666666667,1156.6666666666667,0,506,638,0
1,507,321.8,1156.6,0,507,644,0
1,508,748.5,1158.0,0,508,600,0
1,509,5404.714285714285,1159.0,0,509,661,0
1,510,5452.5,1158.5,0,510,656,0
1,511,421.0,1160.0,0,511,651,0
1,512,5065.2,1161.4,0,512,666,0
1,513,4795.0,1163.5,0,513,646,0
1,514,5446.666666666667,1162.6666666666667,0,514,656,0
1,515,5942.0,1162.7142857142858,0,515,687,0
1,516,5323.0,1164.0,0,516,681,0
1,517,4769.666666666667,1164.6666666666667,0,517,635,0
1,518,6224.0,1165.0,0,518,0,0
1,519,5359.0,1166.0,0,519,654,0
1,520,296.6666666666667,1167.3333333333333,0,520,638,0
1,521,592.4,1167.2,0,521,653,0
1,522,5635.0,1167.0,0,522,657,0
1,523,5921.5,1167.5,0,523,668,0
1,524,6048.0,1167.0,0,524,632,0
1,525,6213.666666666667,1168.6666666666667,0,525,606,0
1,526,4716.5,1169.0,0,526,641,0
1,527,964.5,1169.5,0,527,688,0
1,528,191.0,1170.7142857142858,0,528,669,0
1,529,5240.5,1170.5,0,529,672,0
1,530,546.1666666666666,1174.1666666666667,0,530,696,0
1,531,5416.285714285715,1174.0,0,531,661,0
1,532,4865.0,1175.0,0,532,676,0
1,533,5081.666666666667,1174.6666666666667,0,533,666,0
1,534,5297.666666666667,1176.3333333333333,0,534,685,0
1,535,5930.714285714285,1176.0,0,535,687,0
1,536,210.33333333333334,1176.6666666666667,0,536,669,0
1,537,5103.4,1176.8,0,537,691,0
1,538,590.5,1178.0,0,538,653,0
1,539,6002.0,1178.0,0,539,664,0
1,540,318.0,1180.0,0,540,660,0
1,541,5010.714285714285,1179.857142857143,0,541,697,0
1,542,5297.666666666667,1181.3333333333333,0,542,685,0
1,543,1040.1666666666667,1182.1666666666667,0,543,689,0
1,544,4610.0,1183.2857142857142,0,544,652,0
1,545,5388.5,1182.5,0,545,661,0
1,546,4919.4,1183.8,0,546,677,0
1,547,5469.0,1184.0,0,547,656,0
1,548,4994.0,1185.0,0,548,697,0
1,549,5304.8,1185.4,0,549,685,0
1,550,6114.166666666667,1185.8333333333333,0,550,723,0
1,551,4689.333333333333,1187.0,0,551,641,0
1,552,5619.0,1187.0,0,552,708,0
1,553,5145.0,1192.5,0,553,671,0
1,554,5686.5,1192.5,0,554,663,0
1,555,5632.0,1194.5,0,555,699,0
1,556,239.28571428571428,1197.0,0,556,700,0
1,557,5519.5,1197.0,0,557,710,0
1,558,5647.4,1197.2,0,558,699,0
1,559,5365.75,1197.75,0,559,712,0
1,560,5367.857142857143,1198.2857142857142,0,560,712,0
1,561,5364.714285714285,1198.7142857142858,0,561,712,0
1,562,6097.5,1198.5,0,562,716,0
1,563,5630.0,1200.7142857142858,0,563,722,0
1,564,6022.5,1201.0,0,564,720,0
1,565,5953.0,1203.0,0,565,703,0
1,566,5624.0,1204.0,0,566,722,0
1,567,6264.714285714285,1203.4285714285713,0,567,709,0
1,568,6267.5,1204.0,0,568,709,0
1,569,4634.5,1204.5,0,569,749,0
1,570,5396.333333333333,1204.3333333333333,0,570,712,0
1,571,6113.5,1206.0,0,571,716,0
1,572,6127.714285714285,1206.0,0,572,723,0
1,573,6282.2,1206.6,0,573,713,0
1,574,5713.0,1207.5,0,574,667,0
1,575,6238.0,1207.0,0,575,702,0
1,576,5904.0,1208.2857142857142,0,576,724,0
1,577,5990.5,1207.0,0,577,720,0
1,578,6315.0,1208.0,0,578,704,0
1,579,4857.0,1209.0,0,579,783,0
1,580,5411.142857142857,1209.4285714285713,0,580,705,0
1,581,5627.5,1208.5,0,581,722,0
1,582,6280.8,1208.4,0,582,713,0
1,583,5157.5,1211.5,0,583,743,0
1,584,5613.5,1210.5,0,584,722,0
1,585,5530.0,1211.5,0,585,706,0
1,586,4656.5,1212.5,0,586,749,0
1,587,4723.2,1213.4,0,587,732,0
1,588,6273.0,1212.5,0,588,709,0
1,589,5006.0,1215.0,0,589,697,0
1,590,5373.8,1215.4,0,590,712,0
1,591,5383.666666666667,1215.6666666666667,0,591,712,0
1,592,5912.0,1217.5,0,592,724,0
1,593,5527.0,1218.5,0,593,727,0
