ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_VIP_negative_alpha7,Parent_VIP_positive_alpha7
1,209,3988.6666666666665,1045.3333333333333,0,209,0,0
1,210,3209.5714285714284,1047.142857142857,0,210,797,0
1,211,3795.0,1048.0,0,211,792,0
1,212,4917.5,1048.0,0,212,785,0
1,213,3203.0,1050.5,0,213,771,0
1,214,3237.25,1050.25,0,214,734,0
1,215,3503.0,1050.5,0,215,749,0
1,216,3813.0,1050.0,0,216,792,0
1,217,3083.5,1051.0,0,217,796,0
1,218,3963.0,1050.7142857142858,0,218,750,0
1,219,3476.5,1052.5,0,219,0,0
1,220,3177.0,1053.5,0,220,788,0
1,221,4152.714285714285,1054.0,0,221,801,0
1,222,3079.6666666666665,1054.6666666666667,0,222,796,0
1,223,3785.0,1056.0,0,223,807,0
1,224,3141.4,1056.8,0,224,762,0
1,225,3218.25,1058.0,0,225,797,0
1,226,4199.166666666667,1057.1666666666667,0,226,812,0
1,227,3018.4,1058.8,0,227,0,0
1,228,3234.0,1061.0,0,228,797,0
1,229,3281.6666666666665,1061.6666666666667,0,229,868,0
1,230,3802.0,1064.0,0,230,807,0
1,231,4381.333333333333,1064.6666666666667,0,231,0,0
1,232,2979.3333333333335,1065.6666666666667,0,232,0,0
1,233,3099.285714285714,1068.0,0,233,796,0
1,234,3798.0,1070.5,0,234,807,0
1,235,3028.5,1071.5,0,235,0,0
1,236,3824.6666666666665,1071.3333333333333,0,236,820,0
1,237,3695.8333333333335,1071.8333333333333,0,237,874,0
1,238,3305.6666666666665,1074.6666666666667,0,238,0,0
1,239,4146.5,1075.5,0,239,837,0
1,240,3347.1666666666665,1075.8333333333333,0,240,0,0
1,241,3325.0,1077.0,0,241,763,0
1,242,3469.1666666666665,1078.8333333333333,0,242,0,0
1,243,3092.1666666666665,1079.8333333333333,0,243,796,0
1,244,4294.285714285715,1080.0,0,244,0,0
1,245,4171.75,1080.0,0,245,811,0
1,246,3978.5,1081.5,0,246,0,0
1,247,3067.5,1085.5,0,247,866,0
1,248,4160.0,1086.2857142857142,0,248,811,0
1,249,2978.0,1087.5,0,249,0,0
1,250,3254.5,1088.5,0,250,873,0
1,251,4294.0,1088.0,0,251,0,0
1,252,3854.5,1092.0,0,252,0,1
1,253,3005.4,1096.2,0,253,0,0
1,254,3449.0,1095.5,0,254,0,0
1,255,3991.0,1096.0,0,255,0,0
1,256,4005.5,1097.5,0,256,0,0
1,257,3667.285714285714,1101.0,0,257,874,0
1,258,4308.0,1100.0,0,258,922,0
1,259,4142.0,1103.2857142857142,0,259,877,0
1,260,4338.8,1103.4,0,260,875,0
1,261,3443.8333333333335,1104.1666666666667,0,261,0,0
1,262,3467.0,1104.5,0,262,958,0
1,263,3486.3333333333335,1103.6666666666667,0,263,958,0
1,264,3501.285714285714,1105.0,0,264,958,0
1,265,3727.0,1106.0,0,265,932,0
1,266,3703.0,1109.0,0,266,932,0
1,267,3147.0,1110.2857142857142,0,267,920,0
1,268,3158.714285714286,1110.0,0,268,920,0
1,269,4311.666666666667,1110.6666666666667,0,269,922,0
1,270,3687.0,1112.0,0,270,932,0
1,271,4143.0,1113.0,0,271,877,0
1,272,3192.0,1115.0,0,272,0,0
1,273,3153.8571428571427,1114.7142857142858,0,273,920,0
1,274,3668.5,1121.5,0,274,929,0
1,275,3154.5,1123.0,0,275,920,0
1,276,3552.0,1125.5,0,276,912,0
1,277,3480.5,1125.5,0,277,958,0
1,278,4072.5,1130.5,0,278,972,0
1,279,3744.5,1131.5,0,279,956,0
1,280,4300.6,1131.2,0,280,983,0
1,281,3235.5,1131.5,0,281,873,0
1,282,4304.5,1132.0,0,282,983,0
1,283,3129.25,1134.0,0,283,920,0
1,284,3716.6,1135.8,0,284,932,0
1,285,4276.285714285715,1136.0,0,285,982,0
1,286,4321.2,1137.6,0,286,983,0
1,287,3669.0,1141.7142857142858,0,287,932,0
1,288,3762.5,1142.0,0,288,956,0
1,289,3040.0,1142.6666666666667,0,289,0,0
1,290,4064.5,1146.0,0,290,972,0
1,291,4072.5,1146.0,0,291,972,0
1,292,4930.5,1146.5,0,292,0,0
1,293,2553.0,1147.0,0,293,973,0
1,294,3163.5,1146.5,0,294,920,0
1,295,3344.3333333333335,1147.6666666666667,0,295,954,0
1,296,2555.5,1149.0,0,296,973,0
1,297,3544.4,1149.2,0,297,0,0
1,298,3007.0,1150.0,0,298,0,0
1,299,3912.0,1150.0,0,299,1001,0
1,300,3507.0,1152.0,0,300,958,0
1,301,3743.5,1151.5,0,301,956,0
1,302,4306.833333333333,1155.8333333333333,0,302,983,0
1,303,2619.5,1161.5,0,303,0,0
1,304,4959.166666666667,1161.1666666666667,0,304,0,0
1,305,3248.0,1162.0,0,305,1012,0
1,306,3561.1666666666665,1161.8333333333333,0,306,0,0
1,307,4029.3333333333335,1161.3333333333333,0,307,991,0
1,308,2544.0,1163.0,0,308,1016,0
1,309,3020.5,1163.0,0,309,0,0
1,310,3246.8333333333335,1163.1666666666667,0,310,1012,0
1,311,3474.8333333333335,1164.0,0,311,958,0
1,312,4940.0,1164.0,0,312,0,0
1,313,3500.0,1165.0,0,313,0,0
1,314,4084.3333333333335,1165.3333333333333,0,314,977,0
1,315,4311.5,1164.5,0,315,983,0
1,316,2523.0,1168.5,0,316,1016,0
1,317,2615.0,1168.5,0,317,0,0
1,318,3977.6666666666665,1168.6666666666667,0,318,1032,0
1,319,2493.8,1170.4,0,319,1016,0
1,320,3025.8,1170.0,0,320,0,0
1,321,2615.3333333333335,1170.6666666666667,0,321,0,0
1,322,4052.0,1170.5,0,322,1042,0
1,323,3540.5,1173.5,0,323,0,0
1,324,3647.0,1173.5,0,324,1026,0
1,325,4045.3333333333335,1175.3333333333333,0,325,1042,0
1,326,3030.0,1177.0,0,326,0,0
1,327,4176.8,1177.4,0,327,0,0
1,328,4918.4,1177.8,0,328,1069,0
1,329,3361.714285714286,1179.0,0,329,1029,0
1,330,3741.4,1179.8,0,330,0,0
1,331,3305.4,1181.2,0,331,1008,0
1,332,2620.5,1182.5,0,332,0,0
1,333,2942.6,1182.8,0,333,0,0
1,334,3543.3333333333335,1184.6666666666667,0,334,0,0
1,335,2944.25,1187.0,0,335,0,0
1,336,3034.285714285714,1187.0,0,336,0,0
1,337,3011.5,1188.5,0,337,0,0
1,338,2615.0,1191.0,0,338,0,0
1,339,3978.0,1191.0,0,339,1065,0
1,340,3046.5,1192.0,0,340,1115,0
1,341,3583.8333333333335,1192.1666666666667,0,341,1086,0
1,342,3030.0,1196.0,0,342,1115,0
1,343,3772.5,1197.0,0,343,0,0
1,344,3400.714285714286,1197.857142857143,0,344,1101,0
1,345,3809.5,1200.5,0,345,1087,0
1,346,4201.666666666667,1201.3333333333333,0,346,0,0
1,347,3043.5,1202.5,0,347,1115,0
1,348,3381.0,1203.0,0,348,1101,0
1,349,3388.0,1203.5,0,349,1101,0
1,350,3887.0,1205.2857142857142,0,350,0,0
1,351,2461.25,1209.0,0,351,1081,0
1,352,2550.5,1208.0,0,352,0,0
1,353,3397.0,1210.0,0,353,1101,0
1,354,2565.0,1212.0,0,354,0,0
1,355,3704.5,1211.5,0,355,0,0
1,356,3720.5,1212.0,0,356,0,0
1,357,2563.4,1212.8,0,357,0,0
1,358,4386.666666666667,1215.3333333333333,0,358,0,0
1,359,4079.0,1216.0,0,359,0,0
1,360,2430.0,1219.0,0,360,1114,0
1,361,3603.0,1219.0,0,361,1098,0
1,362,4173.5,1219.5,0,362,0,0
1,363,2443.0,1222.5,0,363,1136,0
1,364,2455.4285714285716,1224.7142857142858,0,364,1136,0
1,365,2446.0,1226.0,0,365,1136,0
1,366,3280.5,1230.0,0,366,1133,0
1,367,4988.833333333333,1234.5,0,367,0,0
1,368,3359.5,1236.0,0,368,1128,0
1,369,3361.25,1236.0,0,369,1128,0
1,370,3924.714285714286,1246.142857142857,0,370,0,0
1,371,3974.714285714286,1246.0,0,371,1192,0
1,372,3376.5,1248.0,0,372,1128,0
1,373,3371.5,1249.0,0,373,1128,0
1,374,4157.0,1248.7142857142858,0,374,1171,0
1,375,2347.6666666666665,1252.3333333333333,0,375,0,0
1,376,3572.0,1253.5,0,376,1143,0
1,377,3612.0,1255.5,0,377,0,0
1,378,3717.75,1263.0,0,378,1182,0
1,379,3018.0,1264.0,0,379,1196,0
1,380,3908.285714285714,1264.4285714285713,0,380,0,0
1,381,3496.0,1266.5,0,381,1193,0
1,382,2310.0,1268.0,0,382,0,0
1,383,2363.0,1268.0,0,383,0,0
1,384,3420.4285714285716,1267.7142857142858,0,384,1206,0
1,385,3706.4,1267.8,0,385,1170,0
1,386,3647.8333333333335,1271.1666666666667,0,386,0,0
1,387,4400.285714285715,1272.0,0,387,0,0
1,388,2299.0,1274.5,0,388,0,0
1,389,4319.0,1275.0,0,389,0,0
1,390,3625.0,1276.0,0,390,0,0
1,391,3652.5,1275.5,0,391,0,0
1,392,2298.5,1276.5,0,392,0,0
1,393,3305.0,1277.5,0,393,1256,0
1,394,2297.2,1278.4,0,394,0,0
1,395,4396.5,1279.0,0,395,0,0
1,396,3418.5,1280.0,0,396,1206,0
1,397,3132.5,1286.5,0,397,1186,0
1,398,3666.714285714286,1286.0,0,398,0,0
1,399,3117.0,1288.2857142857142,0,399,0,0
1,400,3421.2,1288.2,0,400,1206,0
1,401,3925.5,1287.5,0,401,0,0
1,402,3324.0,1295.0,0,402,1256,0
1,403,2338.0,1298.0,0,403,0,0
1,404,2346.0,1298.2857142857142,0,404,0,0
1,405,3755.25,1301.0,0,405,1257,0
1,406,2239.6666666666665,1305.3333333333333,0,406,1230,0
1,407,2301.5,1305.5,0,407,0,0
1,408,2235.0,1308.5,0,408,1230,0
1,409,3230.0,1308.0,0,409,1248,0
1,410,3314.285714285714,1309.0,0,410,1256,0
1,411,3483.5,1309.5,0,411,0,0
1,412,2231.3333333333335,1311.3333333333333,0,412,1230,0
1,413,3515.6666666666665,1312.6666666666667,0,413,1294,0
1,414,3559.5,1316.5,0,414,0,0
1,415,4196.0,1316.5,0,415,1275,0
1,416,3491.714285714286,1318.0,0,416,1294,0
1,417,4210.833333333333,1319.0,0,417,1275,0
1,418,3503.5,1320.5,0,418,1294,0
1,419,2341.0,1323.5,0,419,0,0
1,420,2357.6666666666665,1327.6666666666667,0,420,0,0
1,421,3474.2,1327.0,0,421,0,0
1,422,2357.0,1329.0,0,422,0,0
1,423,4450.0,1329.2857142857142,0,423,0,0
1,424,3113.5,1330.5,0,424,0,0
1,425,3915.6666666666665,1330.6666666666667,0,425,0,0
1,426,3426.5,1332.5,0,426,1289,0
1,427,4442.0,1333.5,0,427,0,0
1,428,4887.0,1333.5,0,428,0,0
1,429,3245.714285714286,1334.0,0,429,1248,0
1,430,3700.3333333333335,1337.3333333333333,0,430,1325,0
1,431,3506.5,1339.0,0,431,1294,0
1,432,2235.0,1341.0,0,432,1319,0
1,433,4941.0,1340.5,0,433,0,0
1,434,3255.6666666666665,1342.3333333333333,0,434,1366,0
1,435,3808.285714285714,1344.0,0,435,1348,0
1,436,2541.5,1344.5,0,436,1284,0
1,437,2167.0,1345.0,0,437,1380,0
1,438,2160.0,1348.5,0,438,1380,0
1,439,4354.5,1348.0,0,439,0,0
1,440,3789.0,1349.5,0,440,0,0
1,441,4971.0,1350.0,0,441,0,0
1,442,3510.6,1351.2,0,442,1294,0
1,443,2536.0,1353.0,0,443,0,0
1,444,3335.285714285714,1356.0,0,444,0,0
1,445,4159.0,1357.2857142857142,0,445,1320,0
1,446,2208.8333333333335,1358.8333333333333,0,446,1319,0
1,447,2172.0,1359.5,0,447,1380,0
1,448,3713.0,1359.5,0,448,1352,0
1,449,3871.0,1364.0,0,449,1348,0
1,450,2307.3333333333335,1365.6666666666667,0,450,0,0
1,451,4196.0,1371.0,0,451,1349,0
1,452,4173.333333333333,1373.6666666666667,0,452,1349,0
1,453,3793.0,1373.6666666666667,0,453,1410,0
1,454,3852.25,1373.0,0,454,1348,0
1,455,4953.0,1374.5,0,455,0,0
1,456,2457.5,1377.0,0,456,1369,0
1,457,3821.5,1377.0,0,457,1348,0
1,458,4973.5,1377.5,0,458,0,0
1,459,2529.3333333333335,1378.0,0,459,0,0
1,460,3725.5,1380.0,0,460,1352,0
1,461,2537.6666666666665,1383.6666666666667,0,461,1467,0
1,462,1788.7142857142858,1384.4285714285713,0,462,0,0
1,463,4954.5,1383.5,0,463,0,0
1,464,3075.5,1385.0,0,464,0,0
1,465,3737.8,1385.4,0,465,1414,0
1,466,3899.5,1384.5,0,466,0,0
1,467,3568.5,1385.5,0,467,1431,0
1,468,3291.0,1389.0,0,468,1366,0
1,469,3675.6,1388.2,0,469,1400,0
1,470,3821.0,1390.75,0,470,0,0
1,471,3274.285714285714,1392.142857142857,0,471,1366,0
1,472,1434.7142857142858,1393.0,0,472,1441,0
1,473,4091.0,1393.5,0,473,0,0
1,474,4332.666666666667,1393.3333333333333,0,474,0,0
1,475,2523.1428571428573,1394.857142857143,0,475,1467,0
1,476,3078.0,1394.7142857142858,0,476,0,0
1,477,3828.1666666666665,1394.0,0,477,1348,0
1,478,3705.5,1396.5,0,478,0,0
1,479,3917.5,1398.5,0,479,0,0
1,480,571.8,1398.6,0,480,1479,0
1,481,1771.5,1399.5,0,481,0,0
1,482,3916.25,1399.25,0,482,1488,0
1,483,3923.5,1398.5,0,483,1373,0
1,484,1435.8333333333333,1401.1666666666667,0,484,1441,0
1,485,3074.4,1400.8,0,485,0,0
1,486,3224.0,1401.0,0,486,0,0
1,487,3236.0,1402.0,0,487,0,0
1,488,3257.8,1402.4,0,488,0,0
1,489,2182.0,1404.0,0,489,1380,0
1,490,572.5,1404.3333333333333,0,490,1479,0
1,491,3230.5,1404.0,0,491,0,0
1,492,3721.0,1404.0,0,492,0,0
1,493,2182.6666666666665,1406.3333333333333,0,493,1380,0
1,494,3724.5,1406.5,0,494,0,0
1,495,3923.25,1407.0,0,495,1488,0
1,496,3928.5,1407.0,0,496,0,0
1,497,2741.5,1407.5,0,497,1487,0
1,498,1782.5,1408.5,0,498,0,0
1,499,2186.0,1409.0,0,499,0,0
1,500,3825.6,1408.8,0,500,0,0
1,501,2188.0,1410.1666666666667,0,501,0,0
1,502,2179.5,1411.5,0,502,1380,0
1,503,1425.0,1411.75,0,503,1441,0
1,504,2174.3333333333335,1411.6666666666667,0,504,1380,0
1,505,2294.0,1413.0,0,505,1436,0
1,506,243.0,1414.5,0,506,1459,0
1,507,3103.5,1414.5,0,507,1471,0
1,508,3811.6666666666665,1414.6666666666667,0,508,0,0
1,509,193.0,1416.0,0,509,1459,0
1,510,238.0,1418.5,0,510,1459,0
1,511,4287.833333333333,1419.8333333333333,0,511,1481,0
1,512,3649.0,1420.5,0,512,1424,0
1,513,3933.2,1421.0,0,513,1440,0
1,514,4141.666666666667,1420.6666666666667,0,514,0,0
1,515,2224.0,1422.5,0,515,0,0
1,516,587.5,1423.5,0,516,1520,0
1,517,3833.0,1424.25,0,517,0,0
1,518,2353.0,1426.0,0,518,1525,0
1,519,3633.2,1426.6,0,519,1424,0
1,520,3842.3333333333335,1425.3333333333333,0,520,0,0
1,521,3326.5,1429.0,0,521,1515,0
1,522,3651.285714285714,1429.0,0,522,1424,0
1,523,3946.0,1429.0,0,523,1440,0
1,524,3504.2,1429.6,0,524,0,0
1,525,3952.5,1430.5,0,525,1440,0
1,526,2005.5,1431.5,0,526,1490,0
1,527,3948.4,1431.2,0,527,1440,0
1,528,3432.8333333333335,1434.1666666666667,0,528,0,0
1,529,3923.0,1434.0,0,529,0,0
1,530,3933.6666666666665,1434.3333333333333,0,530,0,0
1,531,3935.0,1434.0,0,531,0,0
1,532,3966.714285714286,1434.0,0,532,1440,0
1,533,3956.0,1435.0,0,533,1440,0
1,534,1619.2,1436.4,0,534,0,0
1,535,3918.5,1437.0,0,535,1488,0
1,536,441.0,1438.2857142857142,0,536,0,0
1,537,3336.5,1438.5,0,537,0,0
1,538,3941.0,1440.5,0,538,0,0
1,539,3975.5,1440.0,0,539,0,0
1,540,2013.8,1440.6,0,540,1517,0
1,541,1609.5,1442.0,0,541,0,0
1,542,3820.0,1443.0,0,542,0,0
1,543,4314.6,1443.2,0,543,0,0
1,544,3849.0,1444.0,0,544,1488,0
1,545,91.71428571428571,1445.5714285714287,0,545,1544,0
1,546,1755.2857142857142,1447.0,0,546,1507,0
1,547,3299.8,1447.6,0,547,1515,0
1,548,3971.5,1448.0,0,548,0,0
1,549,2603.0,1448.75,0,549,0,0
1,550,3681.5,1449.5,0,550,1537,0
1,551,237.0,1449.5,0,551,1531,0
1,552,1639.4,1450.8,0,552,0,0
1,553,2322.8,1451.6,0,553,1542,0
1,554,3960.5,1451.0,0,554,1595,0
1,555,2229.5,1452.0,0,555,1568,0
1,556,1077.0,1454.5,0,556,1532,0
1,557,3867.0,1455.0,0,557,1488,0
1,558,321.0,1456.5,0,558,1545,0
1,559,523.0,1456.0,0,559,0,0
1,560,4308.0,1456.5,0,560,0,0
1,561,1726.2857142857142,1457.0,0,561,1522,0
1,562,559.8333333333334,1457.1666666666667,0,562,1479,0
1,563,2316.0,1458.0,0,563,1542,0
1,564,3307.1666666666665,1458.8333333333333,0,564,1515,0
1,565,539.0,1460.0,0,565,0,0
1,566,2580.5,1461.0,0,566,0,0
1,567,128.5,1464.0,0,567,1578,0
1,568,242.33333333333334,1464.6666666666667,0,568,1531,0
1,569,1700.0,1465.0,0,569,1551,0
1,570,4012.5,1467.5,0,570,0,0
1,571,224.5,1467.5,0,571,1566,0
1,572,91.0,1469.0,0,572,1544,0
1,573,2365.1666666666665,1469.1666666666667,0,573,1525,0
1,574,2466.0,1469.0,0,574,0,0
1,575,1700.5,1471.0,0,575,1551,0
1,576,570.5714285714286,1472.7142857142858,0,576,1624,0
1,577,3412.0,1473.0,0,577,0,0
1,578,111.33333333333333,1474.6666666666667,0,578,1573,0
1,579,125.66666666666667,1474.3333333333333,0,579,1578,0
1,580,3406.0,1474.0,0,580,0,0
1,581,697.5,1477.0,0,581,1509,0
